pubdate,views,dislikes,likes,key,duration,id,mult,title,nb_recommendations,depth,recommendations,channel
2019-05-20,917906,704,14240,"['1fbcjh', '1hbcjh', '1ibcjh', '1jbcjh']",287,C4dCX_zqBJs,0.215381154069424,Trump RUINS Golf Course And Gets Laughed Out Of Town,45,1,"['qMH_vum6Z_Q', '-k3B-tw2sB0', '1BQ6-x0jsuY', 'to_zc5x0WgM', 'INxGbTHybvc', 'FEpwkaJQh1k', '_3LlUlN1b2s', 'AH8CFPXCz90', 'uiBVF5hqEdM', '00Xv3c3a7JQ', 'YE48rB8pPVI', 'sY2Et8lMj-A', 'shAT46fRJow', 'wKUpyUm3PGs', 'xZN66Fw9G-Y', 'kgv9Pf7irKg', 'B_zdHfLeaZo', 'L3ly9v2Sab4', 'WwE-WIdIzz8', 'XlrYiJt9IlQ']",TYT Sports
2019-04-30,23403,16,418,['1efdcg'],648,hgJk3MzEry8,0.09572495736418801,"The MOST IMPORTANT Putting Tip of All Time | E-Tip #36 | Tom Saguto, PGA | SagutoGolf",20,1,"['0C8lzm2ExzI', '8GdkZbDIdy4', 'VQKxEbiR5sQ', 'yKHoXOKjJPE', 'Ps5_Vtoaqss', 'F-jZ0__THBA', 'espv0k5anPY', 'Dz8NF59xh_0', '_9HsHMOMzoc', '1aWTy3qjB_I', 'OjVaeDAWQ9Q', '47G9ZPaJTQE', '-QH6dkf0xNQ', '4ZIB0xcfDd4', 'GTHvMT8hsG4', 'CjW52qr-w3w', '7u-tTRzM0Xs', '9zePpuvKTZk', 'ZMzVn7bkNqE']",SagutoGolf
2019-04-05,2993384,2446,18357,"['1adbcj', '1aebcj', '1afbcj', '1ahbcj', '1bdacj', '1bfiaj', '1bfija', '1cdbcj', '1cebcj', '1cfbcj', '1ddbcj', '1debcj', '1dgbcj', '1eaiaj', '1eaija', '1ehacj', '1fabcj', '1fbcj', '1fgbcj', '1fhddf', '1fjbcj', '1gbiaj', '1gbija', '1gcacj', '1ggdcj', '1hbcj', '1hcbcj', '1hdbcj', '1hebcj', '1hibcj', '1iabcj', '1ibcj', '1ifbcj', '1ihbcj', '1jabcj', '1jbcj', '1jcbcj', '1jgbcj']",418,OmhiInYqlTU,1.7613392155010752,Trump's ex-colleagues open up about his history of lies,368,1,"['MKOgN_9jFT0', 'bu3Fum2ozwI', 'FEpwkaJQh1k', 'dxNYaN1f7Mk', 'HSW8stgUgUA', '7MWxq80oze0', 'phsU1vVHOQI', 'C4dCX_zqBJs', 'dfLGUaHOqiM', 'INxGbTHybvc', 'V-tykQX4WYE', 'ARsZGt6XGMg', 'kAIfU5RBBso', 'PpV_5-tCS-c', 'Ad0z75BCyFk', 'M0FvLkXDKIs', '6nhoGIvOKJU', 'X1hSpyPTcqw', 'M_OkTTRys-w', 'tzZGuFJTs1I']",CNN
2020-01-25,3006788,1373,89256,['1iggdc'],1155,_uSJDq7VPrw,0.052648726550303004,Free Range vs Strict Parents: Is Spanking Your Kids Ever Okay?,11,1,"['RB1ttLswqOw', 'VspjfNMPHyc', 'dPicox3QWC0', 'x8Owr_sGIOs', '6EjeFnw0cZY', 'Q7yvvq-9ytE', 'ccin6oZfTyI', 'GcmgZPR6zCw', 'hOUGNGWmN0k', 'gwZuUxeBYV8', 'l2fNZm8u7KM', '6OKDa9h4lDo', '6p1nWGmdEUM', '7j_Z41d-tx0', 'WQptarOLSBU', 'qhKPXlHZI4s', '9yNYQQ_iNds', 'ceVYO03zcZU', 'JCWvvJl3BSE']",Jubilee
2017-02-27,436063,205,3553,['1jfjjc'],1533,KvErZsnF0AI,0.057434974418513,Every best actor Oscar winner (1929-2017),12,1,"['48M0L7yaus8', 'BxZvrOjI2eI', 'aWOFxyQI9D8', 'm7VbfYI1leQ', 'Wob4wjZzj3c', 'YfNBSZ5P_mY', 'Ij1d3LdjDjk', 'L1YKkkGQccY', 'jAfFMY635L4', 'prWyqhOSjLM', 'KRYcmsyXRFo', 'f1CyVSD4_oE', 'Gt1mjhL22GQ', 'EhDmNRQgKLM', 'xbVfLXJsh_E', 'ZD10W60r2Rs', 'HT8SpnvTYKc', 'gODmehhKgFk', 'ZSD6VFUVbsQ']",Jack95tp
2018-07-19,23834098,9227,62192,['1jiadd'],634,l4R-Yg82KqU,0.047862478682094006,Embarrassing Moments On Live TV,10,1,"['w-LAj2_YeWw', 'ILb2qJGOIUo', 'qftdcNx-h_c', 'XnEFeOCf_7s', 'oNR6jywvTvw', '7wItUWnHJLw', 'NSUjXhWuGSc', '_BLLaKcMrm0', 'UReiExjanxQ', 'HB4_PRsJA-E', 'hxyhulJYz5I', '_uizt9Da5wk', 'uxEFermaeec', 'DnEHMAhqUZM', 'Unnvj58sP3I', 'VYOOM3GmTSQ', 'phcebCzlV00', '1AvFNXJiMy8', 'LIbINvszsyk', 'bD3DjN7i1Fg']",Random Videos
2016-10-04,39729,30,161,['1ifeai'],504,J27OUZqymlY,0.038289982945675004,All-Star panel reaction to the vice presidential debate,8,1,"['sixBIE7geWQ', 'HPtcDrbUa1A', 'mS5WYp5xmvI', 'mVXqNcW_-HA', 'M624T3PTggU', 'B7hKeXObY68', 'n72HNgvvWK8', 'QUugQWOu0-M', 'wPm9k6ul9EI', '9XqoN1NdwP0', 'paiBwhs2L7Q', 'bLkLGNSoXnw', '_8YxFc_1b_0', 'bX4mH2dG5J4', 'NQ6tl3cgdH4', 'Bmvxx_YbDsM', 'is8cx0q39bI', 'vxh-40ehhiQ', 'wc8AQqRslXE', 'QnK9evpa4j8']",Fox News
2009-05-27,1680236,1365,27725,"['1aeeii', '1ceeii', '1cjgje', '1dgeii', '1faeii', '1hdeii', '1ieiai', '1ieii']",1905,0mTxpFIw-3g,0.48819728255736305,The Politics of Hollywood with Andrew Breitbart,102,1,"['b8CpON8VrRU', 'JyufeHJlodE', 'bi2hqL5KkHc', 'CQELHJx8Vf0', 'cuzXR-5w4Qk', '_-1MquvFmUA', 'xNc-xhH8kkk', 'FEXL5USuDGI', 's_oeBBU3xv4', 'DaoLMW5AF4Y', 'Ac8OOeaIgFo', 'ICsPQnGJEpY', 'noj4phMT9OE', 'u9S-gwm-AQM', 'y59g54hC-aY', '1eD9RDTl6tM', 'OPgT4KEPufs', 'bOMksnSaAJ4', 'zEUyOLxMYmg', 'j0GL_4cAkhI']",HooverInstitution
2018-09-18,897117,1636,13510,"['1fjedc', '1jfhfb']",3295,9Pj-QPlN2CU,0.18666366686016803,Steve Ray - Islam: What Every Infidel Should Know - 2018 Defending the Faith Conference,39,1,"['E6cKvPo4Dv8', 'mMraxhd9Z9Q', 'heFZRj5PSl4', '6dBkKoYC2-8', 'EJsC-buIkSE', 'SQDEDR0JXdE', 'FWpqqqZn7Kg', 'fMJRsd8SrhU', 'CQELHJx8Vf0', 'eDQh2nk8ih4', 'Bx2hEc7Dlcg', '8dpJxXEWmwo', 'LpoUPuAMlD0', 'J_TGkQIdjrY', 'yZYQpge1W5s', 'sV_MsGUzN_I', 'oXslk2pl6Fk', '_FpNPbjwu2o', 'q7q_LcqbvKI', '6az_5mGa3QA']",Steubenville Conferences
2020-04-22,118772,74,867,"['1aabhb', '1aaedb', '1aagdb', '1abadb', '1abdhg', '1abfdb', '1abhah', '1abhb', '1abhie', '1abjdb', '1acjdb', '1adbib', '1aebib', '1afbib', '1agadb', '1agbdb', '1agdah', '1agdb', '1agdie', '1aghhg', '1agjfg', '1ahbib', '1ahcdb', '1aiadb', '1aibdb', '1aichg', '1aidah', '1aidb', '1aidie', '1aiehb', '1aihjb', '1aiiig', '1baadb', '1babdb', '1badah', '1badb', '1badie', '1bahhg', '1bajfg', '1bbahb', '1bbbhb', '1bbfdb', '1bcbhb', '1bcchb', '1bcddb', '1bcidb', '1bdaib', '1bdcdb', '1bdehb', '1bdgdb', '1bdhbb', '1bdhfj', '1bdhg', '1bdhij', '1beccb', '1bfadb', '1bfbdb', '1bfdah', '1bfdb', '1bfdie', '1bffhg', '1bfjhg', '1bhaab', '1bhacj', '1bhagg', '1bhah', '1bhb', '1bhbab', '1bhbca', '1bhbhj', '1bhcdb', '1bhddb', '1bhehg', '1bhgdb', '1bhiab', '1bhidg', '1bhie', '1bhigc', '1bhihc', '1bhiih', '1bibhb', '1bicbb', '1biedb', '1biihb', '1bijdb', '1bjbhb', '1bjdah', '1bjdb', '1bjdie', '1bjijb', '1bjjdb', '1cabhb', '1cagdb', '1caidb', '1cbadb', '1cbdhg', '1cbfdb', '1cbhah', '1cbhb', '1cbhie', '1cbjdb', '1ccbhb', '1ccedb', '1ccgdb', '1cdbib', '1cebib', '1cfbib', '1cfcdb', '1ciddb', '1cjgdb', '1dabhb', '1dagdb', '1daidb', '1dbbhb', '1dbedb', '1dbgdb', '1dceeb', '1ddbib', '1debib', '1decdb', '1dgbib', '1dibhb', '1djadb', '1djbdb', '1djdah', '1djdb', '1djdie', '1djhhg', '1djjfg', '1eaadb', '1eabdb', '1eadah', '1eadb', '1eadie', '1eafhg', '1eajhg', '1ebbdb', '1ebcib', '1ebdah', '1ebdb', '1ebdie', '1ebejb', '1ebhhb', '1ebjfg', '1edaab', '1edacj', '1edagg', '1edah', '1edb', '1edbab', '1edbca', '1edbhj', '1edcdb', '1edddb', '1edehg', '1edgdb', '1ediab', '1edidg', '1edie', '1edigc', '1edihc', '1ediih', '1ehaib', '1ehcdb', '1ehehb', '1ehgdb', '1ehhbb', '1ehhfj', '1ehhg', '1ehhij', '1eiahb', '1eibhb', '1eifdb', '1ejadb', '1ejchg', '1ejehb', '1ejfbb', '1ejffj', '1ejfg', '1ejfij', '1fabib', '1fbadb', '1fbbhg', '1fbedb', '1fbiah', '1fbib', '1fbiie', '1fcadb', '1fcbdb', '1fcdah', '1fcdb', '1fcdie', '1fchhg', '1fcjfg', '1ffbhb', '1ffgdb', '1ffidb', '1fgbib', '1fhhdb', '1fjbib', '1gaadb', '1gabdb', '1gadah', '1gadb', '1gadie', '1gahhg', '1gajfg', '1gbadb', '1gbbdb', '1gbdah', '1gbdb', '1gbdie', '1gbfhg', '1gbjhg', '1gcaib', '1gccdb', '1gcehb', '1gcgdb', '1gchbb', '1gchfj', '1gchg', '1gchij', '1gdaab', '1gdacj', '1gdagg', '1gdah', '1gdb', '1gdbab', '1gdbca', '1gdbhj', '1gdcdb', '1gdddb', '1gdehg', '1gdgdb', '1gdiab', '1gdidg', '1gdie', '1gdigc', '1gdihc', '1gdiih', '1gebdb', '1gechg', '1gedcb', '1geedb', '1gefeb', '1gegdb', '1gehah', '1gehb', '1gehie', '1gejbb', '1gfbhb', '1gfcdb', '1gfedb', '1gffhb', '1gfidb', '1ggadb', '1ggbdb', '1ggchb', '1ggdib', '1ggjhg', '1ghadb', '1ghbdb', '1ghdhb', '1ghihg', '1ghjah', '1ghjb', '1ghjie', '1giahb', '1gibhg', '1giejg', '1giibb', '1giifj', '1giig', '1giiij', '1gijdb', '1gjadb', '1gjbdb', '1gjchb', '1gjdhg', '1gjfhg', '1gjgig', '1gjijg', '1habhb', '1hagdb', '1haidb', '1hbadb', '1hbbhg', '1hbedb', '1hbiah', '1hbib', '1hbiie', '1hcbib', '1hccdb', '1hdbib', '1hebib', '1hfjdb', '1hgbhb', '1hgedb', '1hggdb', '1hhbdb', '1hibib', '1hjbhb', '1iabib', '1ibadb', '1ibbhg', '1ibedb', '1ibiah', '1ibib', '1ibiie', '1ifbib', '1ihbib', '1ihcdb', '1ijjdb', '1jabib', '1jbadb', '1jbbhg', '1jbedb', '1jbiah', '1jbib', '1jbiie', '1jcbib', '1jdbdb', '1jfhbb', '1jgbib']",3406,h3Xli0HpdGU,13.937553792225902,"PBS NewsHour full episode, Apr 22, 2020",2912,1,"['6kboQBS1_pc', '72CtMFyAmjs', 'gTwdr3khNek', '4DJtjyB1gvE', '88_9kwoGa44', 'nH_9Tz-IoVc', 'Q0HbY_bh5f8', 'y7CoE4PggNc', 'QkWSZi4arrc', 'dRFbwjwQ4VE', 'yCjSTbuRiHg', 'b16H9Srwdew', 'Hyw9Nf506sE', '98z2BipmUYY', 'Le_rfTdayLs', 'G1TC3pR9PFY', 'KZ-tCc3S8V8', '0Zixm-bB7e4', 'aeT3YOYsvMs', 'Bcb5LGVizNg']",PBS NewsHour
2010-01-25,1288199,433,10907,"['1afegh', '1chcjh', '1ciibi', '1hiegh', '1idbeb', '1jegbe', '1jegef', '1jegh', '1jhagh']",530,GHrZd7JxvPQ,0.8471658726730711,President Obama Welcomes the Los Angeles Lakers,177,1,"['fEKx5FuMUR4', '0QMOC1FYKNg', 'IyKjIEerYJE', 'ehDF6U3tYpo', 'eAsW_V-xO98', 'GD3IodWyGME', 'jnia6bw3eeo', 'gZR1CvSQntE', 'xgRV_MPKMAE', 'fzSK2gAkdD8', 'bLFTCw3OYGQ', 'Atm3P3XsAag', 'rlLSBTAg0aM', 'kCA39QJUKLM', 'fp85zRg2cwg', 'eDOo3v2ntHI', 'ITgFb6L1DDg', 'rA6yK1IlY_g', 'hYUIwdqCpU0', 'FsUqI_Y7kVs']",The Obama White House
2018-06-08,3856328,3263,50978,"['1fbgji', '1hbgji', '1ibgji', '1jbgji']",547,9saLsvWcppw,0.19623616259658702,How Rockefeller Built His Trillion Dollar Oil Empire,41,1,"['6sM3KOYPL_A', 'LNYkor8IDoA', 'vsMydMDi3rI', 'SN7YFw3pQKI', 'w-eX4sZi-Zs', 'PHe0bXAIuk0', '8tuXdlGBbcg', 'Gi80SEy0KL4', 'RVVfJVj5z8s', 'ee5BzwBCERE', 'mQUhJTxK5mA', 'n1IzetXHttI', 'KAZmHIiN8VI', 'vrl5PFB35Ec', 'WBZnau8Px5E', 'T5p4sAkjLSI', '5WiDIhIkPoM', 'd1wMr4RiBVI', 'azq0S0DKS50', 'Qu64MpC5X-4']",Business Casual
2020-04-23,3370,14,108,"['1aaebc', '1ababc', '1acjbc', '1agbc', '1agbee', '1agbgc', '1ahcbc', '1aiabc', '1babc', '1babee', '1babgc', '1bbfbc', '1bcibc', '1bfabc', '1bhdbc', '1biebc', '1cagbc', '1cbabc', '1ccebc', '1cfcbc', '1cidbc', '1dagbc', '1dbebc', '1decbc', '1djbc', '1djbee', '1djbgc', '1eaabc', '1ebbbc', '1ebc', '1ebcac', '1ebcdc', '1ebcfd', '1ebeac', '1ebebb', '1ebecc', '1ebee', '1ebegd', '1ebeij', '1ebgac', '1ebgbb', '1ebgc', '1ebgfe', '1ebggj', '1ebghd', '1eddbc', '1eifbc', '1ejabc', '1fbabc', '1fcbc', '1fcbee', '1fcbgc', '1ffgbc', '1gabc', '1gabee', '1gabgc', '1gbabc', '1gddbc', '1gebbc', '1gfcbc', '1ggabc', '1ghbbc', '1gjbbc', '1hagbc', '1hbabc', '1hccbc', '1hfjbc', '1hgebc', '1ibabc', '1ihcbc', '1jbabc']",1683,yvezKf7ML3E,2.876534968793876,TIME100 Talks:  Alice Park Interviews Dr. Fauci About COVID-19 Testing I TIME,601,1,"['goZxf2bHaug', 'yrxYhv2O3wU', 'OfcJecd6jtE', 'ywvFqDWxlV4', 's3NWGQLx9H4', '6mHw-H8BTZY', 'rmfdpX0wG6c', 'FR_ZVXsCO4M', '6kboQBS1_pc', 'VPavIjOEL_I', 'jJlgGhTN5Ls', 'Gdd7dtDaYmM', 'rnSMELCZ5GE', 'yaq6fegsz_M', 'bfN2JWifLCY', 'eQeWxwHo1pE', '7DEiXWZrEak', 'r8aKqW7hqbw', '0Zixm-bB7e4', 'pGcESyHVu10']",TIME
2016-09-07,535152,189,6405,"['1bfhgj', '1eahgj', '1gbhgj']",269,gZUNcfcdHW4,0.129228692441655,Pinched Nerve (Cervical Radiculopathy) Stretches & Exercises - Ask Doctor Jo,27,1,"['_WrqTD33nDM', 'qZeosT6aGx8', 'B4UYaumLy90', 'q5SsM9PWWYc', '6Bh-G12Aw1I', 'XxXAYRixcYM', '6C-wfV27bzI', 'u3Ocw5UIpYs', 'C_UTuVETXUY', '2VC1k6i8NU4', 'FBu618RuOto', 'IOKNxhzJ1Tg', 'k6XM91jCRHY', 'c_aGW9GMu8g', 'EQG3rCxPO8k', '6jHsraw2NIk', 'RdgDg9_SL48', 'i3Pvv1FbD7o', 'Rvv8pOEADYo', '-Qxmc4E7IwA']",AskDoctorJo
2016-11-13,458188,291,8153,['1ifebe'],764,ZuAB3T6k4sk,0.047862478682094006,"Gutfeld: You did it, President-elect Trump",10,1,"['SdsrhDkl_p8', 'yrkibJe59Gw', 'gJYxz4prbTU', 'd9O7C805ktI', '7DEiXWZrEak', '3XDHH82K9Mk', 'w6prSGswqNw', '1sjKaFe8s18', 'XSyHn5ww3iI', 'QnK9evpa4j8', 'z1k0kmpv_D4', 'JW_C0NLyChs', 'rWonuxkTXYg', 'iQrYvdxWEjA', 'c0asyXVCGSs', 'ImNn19y1Chs', 'foHyF2uEGD0', 'eVD0AtTPHVA', 'WS58VE6rHn8', 'WTpOIMIhsUI']",Fox News
2010-12-17,632839,515,14573,"['1cjgfg', '1cjgj', '1dcecc', '1dchgj', '1dijgj', '1hjjgj']",1534,JSumJxQ5oy4,0.24888488914689103,TAKE IT TO THE LIMITS: Milton Friedman on Libertarianism,52,1,"['mS5WYp5xmvI', 'jhi2icRXbHo', '5SDLBqIubCs', '1eD9RDTl6tM', '0mTxpFIw-3g', '27Tf8RN3uiM', 'FEXL5USuDGI', 'JyufeHJlodE', 'ATH5A7Jtq6M', 'DvNzi7tmkx0', 'eQXHc-tJMXM', 'y59g54hC-aY', 'zt_tKi89T-M', 'bOMksnSaAJ4', 's_oeBBU3xv4', '77fdRWpV_-4', '08_UHiDWRFM', 'ZiTVachByhM', 'B_nGEj8wIP0', 'kG8iXMaZTXE']",HooverInstitution
2020-04-14,20712,3,150,['1eccgd'],3218,_j8NrDgoMcI,0.153159931782702,"2014 U.S. Open Film: ""Perfection At Pinehurst""",32,1,"['gYBzv3o7JWo', '9cH_iwjLFms', 'W5nzezC2tYw', 'xpIILZq28BU', '4sV4la-XBYk', 'r7LdAk0HqAU', 's9RCa4siqv0', 'Oi6JNeenifE', 'MtuE58PSPVo', 'Ug-HzOS5dc8', 'c2ehrzQT9qY', 'ErNo2PiXqgc', '08HvndZs09I', 'QgKnTQv3pLE', 'UXL7yz0cYCM', '2aOUqXNmzuc', 'C7ks0hoLPko', '9u4dwbbDbBA', 'zodrcuCHh3Q']",United States Golf Association (USGA)
2017-08-20,638938,353,18897,"['1bfhfi', '1eahfi', '1gbhfi']",851,KFTI2PHgRIA,0.18666366686016803,Eight Everyday Habits Harming Your Spine (Neck & Back),39,1,"['lETF5JRgEN8', 'wZcfJfn32oQ', 'a2y4_eOOn_Y', '6C-wfV27bzI', 'Rs2yHN0yPO0', 'bBFeWGUKLr4', 'EQG3rCxPO8k', '-Qxmc4E7IwA', 'dlUi12b0KYw', 'eUgCH3q9XCc', 'gjTPtPVCH3U', '1c9f69mWjLk', 'Mk1JpmzCAbI', '6Uko-gs--C8', 'HQeXWxRzRto', 'RdgDg9_SL48', 'dQD3wLhuD_U', '_wPj8YNeWMs', '4D075e6CSx4', 'pPNP3PNK1qo']",Bob & Brad
2018-06-30,4313915,2321,44765,['1ghefd'],578,ZfMKKXof48A,0.057434974418513,Gordon Ramsay's KFC Style Fried chicken and Biscuit - Almost Anything,12,1,"['fQallQyxAfw', 'kZ7aZNe74mg', '4QDw_VvC0AQ', 'kdkU0kn7yZI', 'VjneaJ0hmgs', 'lvvwcS-0R-g', 'jbjg6w5taGU', 'RrItAMHJ9Kc', 'L0d3MfTTnTY', 'SeNZ0RHrdfE', 'Izs0Yl_eLmI', 'An50l2PbG3E', 'FTmqHh28raI', 'bYwicrZw2xc', 'MJeFBasIbzU', '6QCClVKCXAw', 'en3RYR5WMrk', 'EziM5ckJbo4', 'xpBG4G4fyq8']",Almost Anything
2015-04-21,678133,97,3061,['1eefgc'],1134,skUxFsTzZ4Q,0.11965619670523601,The Story of the Open,25,1,"['akcc6DphLIg', 'fYLGEkKn1do', 'VvxOpL-refQ', 'nUqYQqLuXCk', 'YM-ArNtnCUY', 'PMSjEcKFHHs', 'k9LLDRdFyQE', '3eGgWEr-Vv8', 'gg0oFcDZwjs', 'GJaBdlURQCY', 'PMAiEUAKPB0', 'sJ0H0XvSu-M', '-KRUVTgWOw0', 'M54ooVaJs6M', 'U1jRSwqGxcE', 'Nv95K5QBmP0', '22MWI5hQERY', 'VFlqW2Rse44', 'SSCYpaV1T-Y']",CrossFit Games
2016-09-12,550186,277,8149,['1ifebc'],223,a8rPsbGMSSM,0.043076230813885,Farage: Clinton is in for a big shock,9,1,"['XSyHn5ww3iI', 'eQXHc-tJMXM', 'BzoKwC3UC0c', 'lBVYJcyCnmg', 'kqsgR0OG654', '3XDHH82K9Mk', 'GyQCDDmrW-w', 'LIgmfpHBiDw', 'Bmvxx_YbDsM', '29JVtiGdQ8o', 'WZSD2cUjGOE', '6VixqvOcK8E', 'IL07je3qXvc', 'HhGNoZfvRoA', 'fd1xguVuMvk', 'LTV1Y_QuZOM', '4EYV_0avFtI', 'yJfoyuGhelo', '1zyHU4SkLMA', 'Zy2Kjnu_k_o']",Fox Business
2018-01-15,1264697,631,7288,"['1effbh', '1efgbh']",1059,sHYs71X6-iQ,0.215381154069424,HOW TO SHALLOW THE CLUB AND HIT LONGER DRIVES | ME AND MY GOLF,45,1,"['OjVaeDAWQ9Q', 'oqYbG8Zhoag', 'AbKYuZOin7g', 'UNkUryf1yJY', 'GsyQwMkWSiI', 'RROKALR1xrU', '-WP6a1vX9lg', 'GFH-iONwAOE', 'lHcsG7Nkp98', 'Dz8NF59xh_0', '8GdkZbDIdy4', 'PEac_olXeDI', 'TkJRSOVuwrE', 'N1Yd_CXkdi4', 'ZiTTHzsgbgs', 'F-jZ0__THBA', 'Z1kvKSWpu8Q', 'Ddco2e0Q59M', '5w5FyM7K6rg']",Meandmygolf
2016-01-28,409377,161,2552,"['1adead', '1adhcd', '1aeejd', '1afced', '1afdcd', '1afgad', '1ahgad', '1cdead', '1cdhcd', '1ceejd', '1cfgad', '1ddead', '1ddhcd', '1degad', '1dgejd', '1faejd', '1fgad', '1fgicd', '1hcgad', '1hdejd', '1head', '1heicd', '1hhajd', '1hhcd', '1hheed', '1hhjad', '1hiced', '1hidcd', '1higad', '1iaead', '1iahcd', '1iejd', '1ihgad', '1ijhdd', '1jaead', '1jahcd', '1jced', '1jdajd', '1jdcd', '1jdeed', '1jdjad', '1jfdad', '1jgad', '1jgicd']",226,_aGbdni7QNs,1.8474916771288452,"This Day In History: Bill Clinton says ""I did not have sexual relations with that woman""",386,1,"['31FR-XA1ZRU', 'M624T3PTggU', 'BXyfCGDnuWs', 'pVfUvwb167Q', 'wPm9k6ul9EI', '4nIWs3TnVf8', '7XB3sD9QJCI', 'Qlw81ThwZ00', 'Xy7icJSTjL8', 'C_lY_XD6aVA', 'i3-CAFX9XeM', 'Z97_qDsrqgU', 'BTIfGFJqLko', '5ir1hhpkwbo', 'QI2SKRk8SNs', 'b-qW_oK4Q2I', 'KLODGhEyLvk', 'Bmvxx_YbDsM', '8fzGPwY40Cw', 'luLpdr4n8m4']",CBSN
2019-01-17,11619709,4964,204050,"['1dcihj', '1ieghj']",5237,7MNv4_rTkfU,0.157946179650911,Joe Rogan Experience #1227 - Mike Tyson,33,1,"['XW_KhFq4LQo', 'ycPr5-27vSI', 'RX5Iw-XsWu4', '17pIBFcGB0k', '0H5LCLljJho', 'cu-7WSjaVyU', 'K4NCtBSX-Z0', 'A_7RmheFRz0', '-KQGZa773sI', 'WoqIRSZ818M', 'uXyS-74sRTE', 'efs3QRr8LWw', 'rY5jCvRHEFk', 'qdKgBatTe_E', '65epASHLblo', 'PhHtBqsGAoA', 'YHwSmwEwmV4', 'NnKcquMobHQ', '4LIsLD3j0oQ', '5O6QPTawR14']",PowerfulJRE
2020-02-24,4041977,1346,63823,"['1afecd', '1ajgee', '1chccd', '1dfgee', '1hiecd', '1iigee', '1jecbg', '1jeccj', '1jecd', '1jecfj', '1jecig', '1jecji', '1jejed', '1jhacd']",735,-SEiGEbxv5M,0.77058590678172,"""When Kobe Bryant died, a piece of me died."" - Michael Jordan | CBS Sports",161,1,"['2fqYgNR6174', 'XLzBMGXfK4c', 'Q_Myud-0WjE', 'E8wbDoOMXeo', 'OjfZIFlGYkQ', 'oogOLnk5eg8', 'qloOyrRUlu4', 'sfqznfs24Cc', '29LWlJ1tEqM', 'lTMf_UHxdY0', 'NUKIA9I6gRA', 'sk00epALZps', 'O5YSOHIRC4c', '--Cv18I6gxw', 'Wwui7aRsooE', 'PGxETnTnZaQ', 'o9NILK4OXpo', 'XhaujNxohGw', 'oGl4ViZVo6s', 'cgBkinjGarg']",CBS Sports
2020-02-07,740400,321,17775,['1jihfd'],1376,7GpCul5i_WM,0.023931239341047003,Galaxy Quest - WTF Happened To This Movie?,5,1,"['WVNbC4EFQ1I', 'JEVZZBSGjLI', 'idVGhPTdTFo', '49Pt_Drkyfo', 'jlG3RV-oPvI', 'tZVbEntk5G4', 'fR1BR-Y4ukI', 'iYUngLGHsWg', 'mLPqtDPd_7Y', 'rpzPFAi-rTU', 'quC8ZIHWaLQ', 'UpUcQ8uQTjI', '1JneQfHLo4M', 'w7Ax3HQaPvM', 'Unt6hsKCr7M', '7wstiU4gK4I', 'Ua-7ScYrgo8', '18dBhK2F-OE', 'wzEds7mysMs']",JoBlo Videos
2020-04-22,8064,7,295,"['1abhih', '1agdih', '1aidih', '1badih', '1bfdih', '1bhige', '1bhih', '1bjdih', '1cbhih', '1djdih', '1eadih', '1ebdih', '1edige', '1edih', '1fbiih', '1fcdih', '1gadih', '1gbdih', '1gdige', '1gdih', '1gehih', '1ghjih', '1hbiih', '1ibiih', '1jbiih']",397,O1D_-qvy2Vg,1.086478266083544,Jane Goodall on animal-human interconnectedness amid the pandemic,227,1,"['k5Q6-hh49mU', '6kboQBS1_pc', 'h3Xli0HpdGU', 'Fqw-9yMV0sI', 'JBCicP17ZFY', 'zRvqkUoiKJo', 'H0Jb7qfYI5Q', 'tv9HG8Tnkio', 'Nn52pAUjQBc', '48mxaQtbUdU', 'jhtJSSLiUNY', 'La83vliNE-g', 'n9u-TITxwoM', '51z7WRDjOjM', '0Zixm-bB7e4', 'KOCYaSMzEdY', 'nwUWYhx3bGw', 'Zlpx2UARByo', '99gJKzINNow', 'NJ9UtuWfs3U']",PBS NewsHour
2017-10-14,389483,245,5340,"['1bhife', '1cjgce', '1edife', '1gdife']",1196,jVwna1aO3Dw,0.325464855038242,How BILLIONAIRE Ray Dalio INVESTS His MONEY (Strategies That Actually WORK!),68,1,"['Y1OpbDWp8KY', 'PHe0bXAIuk0', 'SEZwkbliJr8', '_hA3TV1bGsg', 'oCSDfpeTkcU', 'T71ibcZAX3I', '6LM8ZDW0Pg4', 'B9XGUpQZY38', 'd0XKtUXgpOw', 'cKWlx_P56N4', 'k6ra5POdsYg', 'AtYt8Z4tOCk', 'HSWASqeXuK4', '_RpPg4ew4E4', 'd25_QbLa0BY', '9RrMcq-zJcU', '_YDUHomiowc', 'WA1Ji-Hj1qo', '7WXidoI9ppw']",Evan Carmichael
