channel,depth,dislikes,duration,id,key,likes,mult,nb_recommendations,pubdate,recommendations,title,views
CNBC Television,1,143,486,9xaAu5fUqBQ,[],2039,1.181366047745358,7,2020-03-12,"['JvEas_zZ4fM', 'pkfv51RJ6gU', 'vrl5PFB35Ec', 'R5QJlTMADGQ', 'wIu2xvmIMVw', 'SEZwkbliJr8', '9AEMKudv5p0', 'St45SfKrCH8', 'UR22DrkkLJc', '4oPgD5NQ-q0', 'siaVsbLLrpg', '2mKRX5KpFXc', 'DF23jO8Y0n0', 'WrS-kYL6Pvg', '7U-sejO54ic', 'VXqiogzkKys', 'Pqc56crs56s', 'PHe0bXAIuk0', 'ex8WR_1zLxE', 'uhknjrYIH8E']",What billionaire Mark Cuban is buying amid the sell-off,281578
FRONTLINE PBS | Official,1,77,3798,yIibXQU_dgo,[],795,0.50629973474801,3,2017-10-25,"['7z4eifCyLZE', '_AkAZIk73F0', '8X7Ng75e5gQ', 'QozGSS7QY_U', 'D9xY6Z06kGg', '19KI_2X2Sfs', 'bBsC9ey_H-s', 'CiKZPRoqOpg', 'RAAMPiF_BSg', 'iqY-ufUZsDc', 'edvdzh9Pggg', '9bgkBrFoOOo', 'Ux51Bqc3Un0', 'jlxpCNu6WGo', '3KyKP_l3oMw', 'RVVfJVj5z8s', 'n9557EySy40', 'UNlckwWHvSY', 'vnMYL8sF7bQ', 'TAfvepWF8WY']",The Putin Files: Vladimir Kara-Murza,63714
,1,-1,-1,1_yp6Zw5IXs,[],-1,0.33753315649867305,2,,[],,-1
TED,1,7281,1032,7jx0dTYUO5E,[],71066,0.16876657824933602,1,2009-05-20,"['OuQZ19Om1JA', 'PPySn3slfXI', 'lrYx7HaUlMY', '3E46oWB4V0s', 'Ep2MAx95m20', 'P2AUat93a8Q', 'P_6vDLq64gE', '0Sn_UhcXZm4', 'dg2RoARuAHM', 'LVgzOyHVcj4', 'ZML0eAZ-RwI', 'zdbD-ApZeFE', 'lnigGtrwAfs', 'yXGq8mMbxiw', 'd5fo8_TUCBM', 'a1jGZUbN06M', 'mWA2uL8zXPI', 'pni_kDv9BsU']",10 things you didn't know about orgasm | Mary Roach,12079910
Bloomberg,1,323,1870,u8ANHNU0Fng,[],7684,0.6750663129973471,4,2016-11-02,"['f3NBQcAqyu4', 'dp8PhLsUcFE', 'mh45igK4Esw', 'p-uBOXzh394', 'brkdw_5umYY', 'Pqc56crs56s', 'VPV0idcPJ0s', 'QozGSS7QY_U', 'S9HgIGzOENA', '2ZfGBGmEpRQ', 'SEZwkbliJr8', 'iEgu6p_frmE', 'PHe0bXAIuk0', 'AH0IfJDRQ7M', 'Qm0jktMIYlk', 'KlV0fyDC3Gc', 'uddpWu5-1Uk', '_vrrfRnqqus', 'Sa2_VBu0d7k', 'JvEas_zZ4fM']",The David Rubenstein Show: Warren Buffett on His Early Career in Finance,728775
Yahoo Finance,1,3,484,GB29amx2IFM,[],6,0.16876657824933602,1,2020-03-19,"['STgLXeWeGdk', 'pEoFpVO89hE', 'NvEWez59fbI', 'GQklLuDbUAE', 'o783-zkcX8Q', 'gG89XyZOsFs', 'p2bJPyVoH4Y', '_066dEkycr4', 'FItEjc6VtuU', 'ypLd26VL_AU', 'G9oqvJ3iXGI', 'cw9vIPDxJyk', 'BpFTU0zBYac', 'YdTyWPEQWGk', '94Bzy06s3Tc', '0z7RWonNcbw', '7Orjss318Io', 'EoAs0C8QwtY', 'rlRbqoie7WU', 'c09m5f7Gnic']",Trump signs coronavirus stimulus that would cover sick leave and the costs of COVID-19 testing,118
The People,1,3164,1896,A1yXTlvTB08,[],39950,0.50629973474801,3,2020-02-28,"['XU9FVqwO4TM', 'inebLA3HqPo', 'ycrqXJYf1SU', 'UDY5COg2P2c', 'zdR-I35Ladk', 'c09m5f7Gnic', 'TPpoJGYlW54', '9AEMKudv5p0', '3K3fy5eKeuM', '-avpx8UTakI', 'Y7nZ4mw4mXw', 'R8gYNGG-tnY', 'SGJ5cZnoodY', 'Xj1nUFFVK1E', 'Y-GB9EYqAGM', 'NJLXdsO1GBI', 'm5fsidSOJMw', 'Fqw-9yMV0sI', '6Af6b_wyiwI', 'eEUqCxP5Lvc']",COVID-19 Birth Place. Trip to Infected Zone.,2520700
CBS This Morning,1,22,245,qJZHPA83wZA,[],90,0.16876657824933602,1,2020-03-19,"['iyDimnJfT6o', 'o783-zkcX8Q', '_cLnDBWi9cY', 'Lmbx3kpOS9k', '6Af6b_wyiwI', 'Z54a0-htaBA', '6pJqRXVi0xA', 'yDWJtSsTnNM', 'WykdVByHGWc', 'yhB9D06_ef4', '_066dEkycr4', '2evcsFqwdFQ', 'cw9vIPDxJyk', 'mtw4SPeoHOA', 'IP_yuwVErwc', '3x1aLAw_xkY', 'IBsefkZjNW0', 'ypLd26VL_AU', 'BWO6i8cH8SA', '7Orjss318Io']",White House coronavirus official on how long pandemic could last,5342
CBC News: The National,1,207,3092,vAfUwZXyVoY,[],1228,0.16876657824933602,1,2020-03-16,"['S6pZ0_I5KGE', 'IBsefkZjNW0', 'rBOhIqrUqEo', '3K3fy5eKeuM', 'k9G3VYa8nx0', 'SbUTHDxhmME', '-avpx8UTakI', 'iV1peiuTTRU', '9Auq9mYxFEE', 'Lmbx3kpOS9k', 'Y7nZ4mw4mXw', 'Hq7HZGToZK4', 'x_92f_DZ_2s', 'bjnQBGviQVs', 'autMHvj3exA', 'jFO9hwRSrls', 'lViaVZ_s8MY', 'fp8ahoyuRzU', 'ApxBxjgQRgI', 'zdR-I35Ladk']",The National for March 16 — COVID-19: Canada tightens borders; more deaths in B.C.,326326
NBC News,1,134,2621,ODj5B_MzyTA,[],1042,1.012599469496021,6,2020-03-19,"['uy9fG4s7wPI', 'L5EHxsuPSl8', 'g9HA5IoiUxE', 'jFO9hwRSrls', 'VUVL5OTs-JM', 'Ffl3BYut9ww', 'ifS7O70AiA4', 'ujjWb-mOMx4', 'iyDimnJfT6o', 'Q_frkr6m3sg', 'iueBdx8u8IU', '4qm_6TXnWhM', 'LWM89qdjxIQ', 'atjxODFHwvQ', '195dJy4pBHM', 'hjU6zSP5ZkI', 'ZhNOuDYKkzM', 'i9ZcQ3qT2IQ', 'YDmOEPI4-8Y', 'w_Ma8oQLmSM']",New York Governor Cuomo Holds Coronavirus Briefing | NBC News (Live Stream),80947
BBC News,1,275,592,ypLd26VL_AU,[],4099,2.70026525198939,16,2020-03-19,"['sn-i152iPcA', 'Y7nZ4mw4mXw', 'yDWJtSsTnNM', 'Lmbx3kpOS9k', '3x1aLAw_xkY', 'OOJqHPfG7pA', 'AZSVBUcUZlM', '_zElnBGUj-w', 'uHZUsgBbgXY', 'J-jkAfafm5I', '94Bzy06s3Tc', 'JovtmKFxi3c', 'C-0Es0RKiU4', 'LSAmSPi-t-M', 'efwYCP9p4tA', 'IP_yuwVErwc', '9AEMKudv5p0', 'bL54LgOlqlw', '3K3fy5eKeuM', 'utehYl3YSz0']",Coronavirus: Record death tolls in Europe – BBC News,441758
True Stories,1,2623,2425,0cS1SMptlnQ,[],46752,0.50629973474801,3,2019-06-03,"['hLkdPS4pY5k', 'FO_mJbJn-04', 'H3KQyKSOZwc', 'DGJbPKKqLsg', 'YJ5FjVOvkB0', 'T3bJsCsekTQ', 'mtSMABIGA6Q', 'Gkd_i3l2ePs', 'S-imxWoyMD0', 'jsIkx8RxXpY', 'Cm1j1fpldkc', 'ndfTF7-fqnQ', 'WLMq5nkmyRM', 'Ll3HnxBWDwM', 'ke8pQvLz85U', 'Ts70LHeJXU4', '82S914f4sR4', 'Gw6sMHM7HVA', 'BQpDtSP-qM0']",QF72 | Hero pilot Kevin Sullivan's quick thinking saves 315 people | Sunday Night,5044066
,1,-1,-1,PX5-XyBNi00,[],-1,0.6750663129973471,4,,[],,-1
Fox News,1,1566,372,5W9vjsFQUUU,[],27176,1.5188992042440321,9,2020-03-17,"['rfzzn2mj1Qc', '3gjPFelN1vY', 'Yu9jpEmzymU', 'hIpCSt6NUJg', 'Pw9p0w_hCNg', '8A9lkLZd65o', 'QI-9v-TdshU', 'EKHWjOtVyK8', 'c09m5f7Gnic', 'L95WF02M2NA', 'UDY5COg2P2c', 'iFUAjrevmVo', 'BWO6i8cH8SA', 'h8IEtlOVzq4', 'qee-7D8bucw', 'XI7cIQ-mY3E', '-SoZcjMWxm8', 'BTPfBc4qp00', '_066dEkycr4', '2BSB8i3Upv8']",Tucker: Why would America's media take China's side amid coronavirus pandemic?,765687
Bonus Round,1,635,2428,EoR2SjJHiww,[],11235,0.843832891246684,5,2019-03-06,"['D7aQmLot8mg', 'NCZH0Tc-Ksw', 'bqAVQ3QN9nM', 'V_nsWxpD924', 'NGAD7-P1iGQ', 'opjUMBEPgqo', 'akX9LxJK84o', 'Z_-GymgIQaQ', 'tQHxd8pgivk', 'CIKPhuusza4', 'qJvfqw3YN1A', 'KaWxWdi4yqM', 'ksOnBy8P4iY', 't1qk-bU7zwI', 't_qMIsZeKRM', 'xxjT7nK0Q9k', 'wtJ7WR20c78', 'Q1oRyorgGtE', 'EkYgvEBYuaQ', 'MSfmP47PrO4']",TRY NOT TO LAUGH! ULTIMATE 40 Minute Funny Family Feud Steve Harvey Compilation!,1580013
The Obama White House,1,1192,72,Z7x4ZS7ZZWc,[],31943,0.50629973474801,3,2012-02-22,"['CuzLdMPbKl8', 'vuPXpKPh4Uw', 'Xki4MeNucGw', 'fp85zRg2cwg', 'eDOo3v2ntHI', 'GD3IodWyGME', 'GHrZd7JxvPQ', 'xgRV_MPKMAE', 'gZR1CvSQntE', 'ehDF6U3tYpo', 'XeFzDQCUjzE', 'vSlWDlXCelk', 'fzSK2gAkdD8', 'uWRmBjFxttc', 'BK-b4c4KEMA', 'jnia6bw3eeo', '0UEbEvObgKo', 'Qgg12xDJ7NE', 'ZIqeETusIFg', 'xRBtk9Fhv7A']","President Obama Sings ""Sweet Home Chicago""",5836751
Fox Business,1,383,5151,b-wOI0fPEaw,[],3871,1.181366047745358,7,2020-03-19,"['Lg21s8INQXM', 'R2QTLqXFelQ', 'L5EHxsuPSl8', 'mtw4SPeoHOA', '3gjPFelN1vY', 'zlmEmFbHmlk', 'Lmbx3kpOS9k', 'DQHP8jBereo', 'L0Z-u-5aiGU', 'lh_Lkx9-ia0', 'GKQoBNrKzMo', 'ypLd26VL_AU', 'tvDG08zKVsM', 'MB7mfW_6IMc', 'buc8MqJM7Lw', 'cw9vIPDxJyk', 'Jm7_QprC-fs', '4oTNG3ye21k', 'JKC8gu7UsVo', '8A9lkLZd65o']",Trump answers reporter questions during coronavirus task force briefing,154535
CBC News,1,2006,2230,d3UCW_AV93M,[],36751,2.531498673740053,15,2017-01-13,"['NxFkEj7KPC0', '3Sa8G-VR13Q', 'NAFsdPw1Mlc', 'eZDfztfau9A', 'a9a8Yrp-H5M', 'htPQrCBLBaQ', 'ls31TkGSQGA', 'UM-Q_zpuJGU', 'BTIfGFJqLko', 'fp85zRg2cwg', '6qu4whgUVFs', 'Bmvxx_YbDsM', 'J9ZucDSx19Q', 'gBkcFjS9asc', 'cWVYAt8q14s', 'raDyWogvQ2Y', 'YQkf71L2zhQ', '1WScBEUIq8E', 'aRQLU3IwNYs', '-EUbjOtRGaY']","Obama surprises VP, Joe Biden with Presidential Medal of Freedom",3296125
Vox,1,7197,451,1PjNlBV-_s8,[],75137,1.181366047745358,7,2020-02-27,"['S5vOKKMipSA', 'c09m5f7Gnic', 'tCvMtkEVqdA', '4c5fuOPCeYw', 'anDy97Q8qwI', 'fE5LQejXcyg', 'ylLTMYt24lA', 'VBpmYDLECF8', '3x1aLAw_xkY', '_066dEkycr4', 'NxFkEj7KPC0', '2Bm5NWCMlPo', 'waeXBCUkuL8', 's8VOM8ET1WU', '16S2lQn5xgs', 'TPpoJGYlW54', 'utUOJ64X7u0', 'iaqcwyZPuKg', 'WjVVwMGJ9S8', 'Fqw-9yMV0sI']",The case for Bernie Sanders,1844962
Global News,1,29,3917,FaKVBHmjkgo,[],103,0.33753315649867305,2,2020-03-19,"['rBOhIqrUqEo', 'L5EHxsuPSl8', '9Auq9mYxFEE', 'efwYCP9p4tA', 'mtw4SPeoHOA', 'Y7nZ4mw4mXw', 'aJZiOfm8nNE', 'JvEas_zZ4fM', 'IjbEMnOhVDo', '5RJsQEouEF8', 'yDWJtSsTnNM', '_cLnDBWi9cY', 'iyDimnJfT6o', '4B6nm5RB0zk', '9hbfnp84pkQ', '3rSF9pZ40-I', 'LSAmSPi-t-M', 'B9giFsyCnx0', 'Lmbx3kpOS9k', 'xlgc9fdTxHY']",Coronavirus outbreak: Nova Scotia health official calls community spread 'inevitable' | FULL,1170
Fox News,2,640,3311,9UTvLwv28wY,[],10208,0.6750663129973471,4,2020-03-16,"['3gjPFelN1vY', 'Z5jdgafH7eM', 'JvEas_zZ4fM', 'jBcWPw9G1VM', 'JzhHbuLj4rs', 'DSyK3SAzJa8', 'zlmEmFbHmlk', 'rBOhIqrUqEo', 'DQHP8jBereo', 'KXL6HoBIsAo', 'SnMBYMOTwEs', 'MIUs08PZcdo', '4qm_6TXnWhM', 'HJxOqMG3wX8', 'Yu9jpEmzymU', 'Cm1j1fpldkc', 'OVV4424Sxj8', 'ocVFTq6RW38', 'w_Ma8oQLmSM', '8A9lkLZd65o']",Trump urges public to avoid crowds of 10 or more people,752798
Channel 4 News,1,36,761,_5ayltMixBg,[],510,0.16876657824933602,1,2020-03-19,"['yDWJtSsTnNM', '-21bRp-E0WY', 'H2E1t3yMXgE', 'yhB9D06_ef4', 'BtN-goy9VOY', 'bL54LgOlqlw', 'UDY5COg2P2c', 'X9wHzt6gBgI', 'IP_yuwVErwc', 'C-0Es0RKiU4', 'zWls7hphkFc', 'J-jkAfafm5I', 'LSAmSPi-t-M', 'efwYCP9p4tA', '_066dEkycr4', 'dcJDpV-igjs', 'ENFRBZPY7Kc', 'Lmbx3kpOS9k', 'yyucJekT87E']",Is the NHS ready? Inside the Welsh intensive care unit fighting coronavirus,38152
Al Jazeera English,1,3821,0,WisZM9CMlTo,[],27093,0.843832891246684,5,2020-01-15,"['KBT7o0piZ8E', 'F-uW_IswLh8', '9Auq9mYxFEE', 'w_Ma8oQLmSM', 'c09m5f7Gnic', '6N0lbZr_wXs', '3gjPFelN1vY', '_066dEkycr4', '3K3fy5eKeuM', 'h9uc7NssUn8', 'Y7nZ4mw4mXw', 'EESYomdoeCs', 'BWO6i8cH8SA', 'efwYCP9p4tA', 'XU9FVqwO4TM', 'yDWJtSsTnNM', 'zdR-I35Ladk', 'ycrqXJYf1SU', 'NRmGfmqx29g', '61-gFtHJOd8']",🔴 Al Jazeera English | Live,-1
Brandon Wade,1,1497,501,S3W7g2puKY4,[],10910,0.16876657824933602,1,2013-01-26,"['YFQganajMhI', 'EkUoSzWS7cM', '6d-rkoW4COE', '8Gl2SqEM-rQ', 'XLb7DPxl7ME', 'xQF7RDSjQYQ', 'LRQqN0qPEus', 'jpcKoxy3NeQ', 'YFhNH2KdG9k', 'Af2ygn68Pi4', 'inebLA3HqPo', 'u6-mBp0dRms', 'i-Pm5092a0c', 'qWFtU2Le11A', 'q6a0yvRV4pQ', 'rKDits0jyoM', 'py9sLqP2PA8', 'SbUTHDxhmME', 'e_zoQoWYyCE', 'QS2QdRaW3Qs']",ABC Nightline on Sugar Daddies and Sugar Babies,3285510
Nine News Australia,1,48,255,4B6nm5RB0zk,[],642,0.16876657824933602,1,2020-03-19,"['VR0of8Lf-XY', 'qL59rGMZqIA', 't8V_PzpjXVE', 'IP_yuwVErwc', 'yhB9D06_ef4', '-avpx8UTakI', 'd83AEOdP3X4', 'yStkblDfNd4', 'iS0yzVCSZOw', '4fUYE8RFtdc', 'TuqgHfrNac0', 'FttfQwIL2d8', 'iV1peiuTTRU', 'Y7nZ4mw4mXw', 'ESzzIvmIIO0', 'LnSkvuKQRoo', 'UDY5COg2P2c', '3K3fy5eKeuM', 'yDWJtSsTnNM', 'c09m5f7Gnic']",Coronavirus: Non-residents will be banned from Australia | Nine News Australia,63341
Patriot Act,1,358,1152,sYShB-DzYO8,[],39462,0.33753315649867305,2,2019-12-19,"['fZ1DQGVYvRQ', 'C4TcwIJCyBU', '1vpzyzfQdsI', 'ZVqIwVEf1VE', 'wCJJI6M77pA', 'IQ1el7wJ7rU', 'j_aDGFXNfyw', '0nCT8h8gO1g', 'xGF3ObOBbac', 'xw87-zP2VNA', 'ef4L-thfpB8', 'q3y14uQGXMY', 'mS9CFBlLOcg', 'cDPeXoQUrbI', '2gYYFZN9Quo', 'J7dqGhOPVcY', 'Ad-YqwhUsTE', 'th2CHA1vxes']",Hasan Hears Hot Takes From The Audience | Deep Cuts | Patriot Act with Hasan Minhaj | Netflix,1196289
Yahoo Finance,1,60,205,UR22DrkkLJc,[],1142,0.50629973474801,3,2020-03-12,"['b8fSPr2gcKQ', 'pEoFpVO89hE', 'JvEas_zZ4fM', 'h9uc7NssUn8', 'PHe0bXAIuk0', 'nPEY952ShIY', 'kgGcK3VlTE0', 'ex8WR_1zLxE', 'AGkU7HmAAAc', '5rFV4V1QQ1U', 'zj3ttaiSgvs', '_FzuwGCXY34', 'Y2p0HjK7HHw', '9xaAu5fUqBQ', 'R9xMZTi8Zd4', 'LkrD76wl0Mo', 'biKr34fDb0E', 'cAgqpeIb0CM', 'iGh_zhbuJCA', '46lXFu3RbBc']","Warren Buffett talks oil price plunge, his investments, and crude oil prices amid Saudi price war",137973
Valuetainment,1,1056,3364,iGh_zhbuJCA,[],23707,2.025198938992042,12,2020-01-31,"['Ca9uu36w_Vo', 'R9xMZTi8Zd4', 'T9GvDekiJ9c', 'h8IEtlOVzq4', 'qqMLg0ijGBU', 'i-1RVB_H1Mw', 'vdHJjbHwR38', 'f7V0NELM8BQ', 'ocgYD2rLk20', 'yR0B8Y31CIk', 'BhmCpk5SO6Q', 'azq0S0DKS50', 'ftBeTIDv8Vg', 'hjVsLPaUW5k', 'i4kPJk6GBb8', 'qlSxPouPCIM', 'az6NibAUf7Y', 'JvEas_zZ4fM', 'OmCHuufiFqQ']",How to Make Millions In the Next Market Crash,736615
The Telegraph,1,1314,155,-EUbjOtRGaY,[],67797,0.16876657824933602,1,2016-10-13,"['NxFkEj7KPC0', 'vlxmiFF85yU', 'dCsr0CNqB3g', 'gZR1CvSQntE', 'mLB937pCKZA', 'BTIfGFJqLko', 'EBgHuQoRHp0', 'BWO6i8cH8SA', 'LZZzw1QTy1w', '-cOLF9k6FAw', '6qu4whgUVFs', 'eDOo3v2ntHI', 'x6W7YjFDX2A', 'QmPLGt5rd_k', 'xxjT7nK0Q9k', 'HZbx2Lxs49U', 's34NWArsxVw', 'PK00t-igHAE', 'ed1BkKfsWk4', '6A8TiUpKDVg']",President Barack Obama's best moments on camera,3592454
,1,-1,-1,Yu9jpEmzymU,[],-1,0.6750663129973471,4,,[],,-1
,1,-1,-1,DI9ZLawGE4g,[],-1,1.012599469496021,6,,[],,-1
FRONTLINE PBS | Official,1,2949,6859,l5vyDPN19ww,[],8461,0.50629973474801,3,2020-01-13,"['SnMBYMOTwEs', 'QozGSS7QY_U', 'C_lY_XD6aVA', 'h8IEtlOVzq4', 'VQOOxOl9l80', 'PO5PMbtF1t8', 'RVVfJVj5z8s', '8AtOw-xyMo8', 'XwvjkJXaIJE', 'KBT7o0piZ8E', 'qlSxPouPCIM', 'j9S_xbjIRgE', 'mW-C7WE1xOs', 'K7lb6KWBanI', '6niWzomA_So', 'EESYomdoeCs', '7W-xxpXzAC0', 'XObk07uabLI', '5dZ_lvDgevk', 'Mbn9DSr-ynI']","America's Great Divide, Part 2 (full film) | FRONTLINE",711208
FOX 10 Phoenix,1,6776,1801,I5DJ-05ZUKo,[],30086,0.16876657824933602,1,2017-04-25,"['Osf05EhkB-g', 'mtw4SPeoHOA', 'vXa0fWirT-8', 'ce28TIoa4ao', 'gnAW02xU9wQ', 'BUXGs7erwoI', 'i5Dk2QjBLhk', 'qCItdqJgsn4', 'zXwsaULaKII', 'SwF7QhBvH3I', 'cy7-gelFv6U', '35uZvpEpgRo', 'VMxjFTtTquc', '0cS1SMptlnQ', 'UoFu_eHlgio', '8c2RD0lJ7tU', '_LbqrcYdEAo', 'OItjIzXrDj0', 'QYe8ZuF8A2I', 'eNgCe2TV_OM']",WATCH: Wild Police Chase In LA That Ends In Deadly Shooting,10660355
The Chase is On!,1,2735,2074,vXa0fWirT-8,[],14869,1.5188992042440321,9,2018-10-17,"['rRKOCKsIZUc', '9JuDGFaKR-E', '-avpx8UTakI', 'y0zArm4FR1Y', '2Sj2fd6b_Cg', 'XoAPIpOZYA4', 'gY0gda12pXg', 'cXDT44zT8JY', 'QYe8ZuF8A2I', 'SMz6bSoqY3U', 'TWLyBufV8fg', 'gM2TkXi4dXk', 'PMAuYRhZsl0', 'GxyXgTJ6oWM', 'zB0xNrsEIqU', 'hxxKHN9iMcA', 'UXPKvePWXPA', 'Hxe4FQaP42I', 'iIWvGFeeE0I', 'MppiljOTLjU']",Pursuit Highlights From The Archives - Director's Cut,4425863
FOX 10 Phoenix,1,699,0,mtw4SPeoHOA,[],6799,5.906830238726791,35,2020-03-19,"['L5EHxsuPSl8', 'lSFBJZp9P2Q', '3gjPFelN1vY', 'pEoFpVO89hE', 'GvSFls_LtkA', 'iV1peiuTTRU', 'JzhHbuLj4rs', 'G-sCNxj2M2M', 'L0Z-u-5aiGU', 'MIUs08PZcdo', 'iZffd6HJKeY', 's_qLolBw8E8', 'Lmbx3kpOS9k', 'DQHP8jBereo', 'ypLd26VL_AU', 'WmXXvixUw1Y', 'xhPvADuelcY', 'cw9vIPDxJyk', 'Y7nZ4mw4mXw', 'cZFhjMQrVts']",LIVE: Updates From Around The Country,-1
LastWeekTonight,1,4749,1241,-9QYu8LtH2E,[],200706,0.6750663129973471,4,2019-08-11,"['OubM8bD9kck', 'dHiAls8loz4', 'Bchx0mS7XOY', 'SE_ccFHjL_w', 'UN8bJb8biZU', 'ximgPmJ9A5s', 'Mq785nJ0FXQ', 'd9m7d07k22A', 'TATSAHJKRd8', 'wD8AwgO0AQI', 'BgyqAD5Z6_A', 'etkd57lPfPU', 'tXqnRMU1fTs', 'rs2RlZQVXBU', 'LEcbagW4O-s', 'X9wHzt6gBgI', '7y1xJAVZxXg', 'opi8X9hQ7q8', '8-hahRWhFvg', '0utzB6oDan0']",Gurbanguly Berdimuhamedov: Last Week Tonight with John Oliver (HBO),7771801
Daily English Conversation,1,3517,5914,RCseemNc2zw,[],54599,0.16876657824933602,1,2017-12-07,"['NNamZZsggM4', 'XgHgRznhIpM', '5MgBikgcWnY', 'pBrFbXB7EAg', 'hJ_s5nibA40', 'zzqKjOqsdao', 'AGsLrtjfE_M', 'ZmUm29fc6nI', 'JP5LYRTZtjw', 'cN_AwjOh-co', 'nlZK1L9TxU0', 'mMxplLOUGtw', 'qwaSwHEB-EY', 'KaA_mxga3PQ', 'uHfkbXEkUMw', 'GLSG_Wh_YWc', '6aO6cGTcnUg', 'YOc1K38BNlk', '54RlZhMjiUs']",English Conversation Practice Easy To Speak English Fluently - Daily English Conversation,5462321
BBC News,2,52,1817,WW3eFudbh-A,[],467,1.181366047745358,7,2020-03-19,"['L5EHxsuPSl8', 'vlGVZrPdAew', 'sn-i152iPcA', 'EESYomdoeCs', 'uHZUsgBbgXY', 'FpiEN0e5XnA', 'efwYCP9p4tA', 'IP_yuwVErwc', '_066dEkycr4', 'ypLd26VL_AU', 'BWO6i8cH8SA', 'JvEas_zZ4fM', '94Bzy06s3Tc', '_f6hLeBGtqw', 'c09m5f7Gnic', 'yDWJtSsTnNM', '9AEMKudv5p0', 'fCNuPcf8L00', 'rs2RlZQVXBU', 'e4tEv8IqKq8']",Boris Johnson: UK can turn the tide in 12 weeks - BBC News,3591
CBS Sunday Morning,1,411,475,2hQYVWs-CyI,[],14423,0.16876657824933602,1,2020-03-01,"['ygRHjsJZQ80', 'EvbDqu4SF_0', 'GyLfyN7i-cE', 'UfuZlBwRX_U', 'sW7wGngZ99o', 'UBZ5NQfj9fw', 'mWbuFGNYx5U', '2QNlpakseb4', 'CI_Y6RLRtis', 'BMfjM6TrkV8', 'b8XSAwNQ0As', 'FTFk-JypPJM', 'HPLJuyULAZ8', '6oNG1Rk2_H0', 'E9iXZlJ2LiY', 'G3LVQEbaNBI', 'KSKaqpJn6bo', 'B1klyaWg4qE', 'uteUnSX_C88']",Paulina Porizkova on modeling and a husband's betrayal,956009
,1,-1,-1,RFxXl9eAWV4,[],-1,2.70026525198939,16,,[],,-1
GoldSilver (w/ Mike Maloney),1,1355,1556,DyV0OfU3-FU,[],46871,0.50629973474801,3,2013-02-26,"['PHe0bXAIuk0', 'CaELQS5kTso', 'QozGSS7QY_U', 'B9XGUpQZY38', 'kFQJNeQDDHA', 'EK2Y9fVEbD0', 'EobPnLZiOo8', 'w-eX4sZi-Zs', 't6m49vNjEGs', 'AGkU7HmAAAc', 'Fqw-9yMV0sI', '01Q9R7Da-hI', 'iGh_zhbuJCA', '-5RCmu-HuTg', 'fjhLp8AHAYc', 'FiYTmTHFa9E', 'qlSxPouPCIM', 'azq0S0DKS50', 'SGJ5cZnoodY']",Money vs Currency - Hidden Secrets Of Money Episode 1 - Mike Maloney,3955232
Great Depression Cooking,1,1290,466,UXpouL9Q1iY,[],127030,0.16876657824933602,1,2009-02-23,"['9zXqkHvs0po', '8dr5TYyeEAg', 's-31-_1Lw08', 'I0t8ZAhb8lQ', 'r_6MLteYOY0', 'wqiMASk5MIU', 'BFK3DJ7Kn6s', '7TrTsRoyH_A', 'onMbSLuC7Oc', 'Y8Awc4ea1BQ', '1yUf0ttamgY', 'dfjIIK6qt-g', 'ZunvBXCdREI', '-7ZjKl-d2Tc', 'WAa4-cctmDk', 'xvTYAUtnVcU', 'P4IjNV3lZkQ', '-ZxJTLhVSsg', 'DuMkW35BwK8', 'VAYJLyYTsls']",Great Depression Cooking - Poorman's Feast,3277351
Titletown Productions,1,402,1563,5Gd6UAG9L-g,[],8062,0.50629973474801,3,2019-07-06,"['Ls2WhmsMGfs', 'V0wy2R5_y4U', 'j66sIRGFcI0', 'EGgnEIX5f4E', 'UXrVwuPeU3I', 'iDCegwpnlbM', '9qiGUCIVzeo', 'BndNTZfWbcg', 'o5fdhfVrg1I', 'zgjIOT6_yw0', 'goB2E3tzoiI', 'mfZBwM61FHs', '7gpTzVGqBuQ', 'e_EqFGgeEfU', 'FObnffIEU_M', '0RFXLwZV_fA', 'mei63AKPgn4', 'QPg3o9dsEmI', '9YH4ma6G3S4', 'HWN30qtGe9E']",Tom Brady - The Comeback Kid,904506
Vox,1,14407,3105,GGm0FQ6i74U,[],16847,0.33753315649867305,2,2017-09-12,"['S5vOKKMipSA', 'WywjHtIzNVU', 'u9rsQNxVI-Y', '0s8a-lxXu68', 'NxFkEj7KPC0', '9AEMKudv5p0', 'YJFAByAtC4U', '3x1aLAw_xkY', 'smkyorC5qwc', 'RVVfJVj5z8s', 'RLCUphApmr8', 'V7eqoL18zwg', '9hIFDaGs8l8', 'XQ4wcnvPsSg', '4r4XG-IytVw', 'RBKhpV6MYto', 'rfq0Yw2sMq0', 's8VOM8ET1WU', 'C-7fzHy3aG0', 'TImO_RquoW8']",What Hillary Clinton really thinks,840604
