channel,depth,dislikes,duration,id,key,likes,mult,nb_recommendations,pubdate,recommendations,title,views
,1,-1,-1,m08i8oXpFB0,['1jfe'],-1,0.643591130340724,10,,[],,-1
,1,-1,-1,QHl6wYCwlcQ,['1dad'],-1,0.7079502433747971,11,,[],,-1
La Resistencia en Movistar+,1,965,894,_HgzlW_B3UE,"['1gdg', '1ge']",24,1.608977825851811,25,2018-05-10,"['yplPd3mw7UA', 'GGXIR6uzXJM', 'C-qb0RlOb4c', 'beyvu_e-xMs', 'NC3wG_7NALA', '6-HgJ96pdFw', 'Vpn01ujFQpk', 'J3ZsCBM6c6U', 'nLJXEX86318', '_PAMJe4NyNQ', 'teAGAJzPvoY', '8emUM2lEngo', 'PlhHPEoMSlA', '0ZqKlkpymoc', '2LCqGE6mKTo', 'nt3PYdAbQVU', 'ZG-50pi1a8E']","LA RESISTENCIA - Ernesto Sevilla dice ""Say perhaps to drugs"" | #LaResistencia 10.05.2018",2
The Daily Show with Trevor Noah,1,6588,563,BWO6i8cH8SA,['1ibf'],98,0.064359113034072,1,2020-03-12,"['yMQ2673_qZ0', 'PpV_5-tCS-c', 'NzDhm808oU4', '1s5iz6ml-qA', 'NxFkEj7KPC0', 'dRFbwjwQ4VE', 'NEoOJ0uRskY', 'hB8icFsfJe0', 'krcHpMdOVAk', 'N-iCaO-hxAk', 'pvDXtJBwXAM', 'xecEV4dSAXE', 'mW-C7WE1xOs', 'QlaeirHJpns', '0xqZaqf_1BM', '_KY83kAepHE', '2FPrJxTvgdQ', '8A3jiM2FNR8', 'iyFT8qXcOrM', 'aeT3YOYsvMs']","Trump’s Coronavirus Address, Blooper Reel Included | The Daily Show",6
Take It Easy,1,2494,2262,e-GqvWZKvq0,['1dhg'],101,0.064359113034072,1,2018-04-11,"['BJABKZmOp4w', 'FG_p72APvhs', 'XD8kvGWhkPo', 'wTB-_q-2UcU', '-THq0-EDJrE', 'pbPy9NT9W6Q', 'J4jLgauOUPs', 'Dw1TK2IsQpM', 'b5H3b_Hh0Lw', '0IzmujPmSAU', 'F3OFIuIXcSo', 'q8KkjaW8PDc', 'lR7icNffxXE', 'nC9j7kExS5Y', '-hSSCwCmiyw', 'NlovbLiuGLM', 'eabz_MOhYeA', 'uwXB8Gp_fnw', 'vkOylp_x0cY']",Isaac Chambers ' Smoked Mood [Mixed by Take It Easy],5
Best Sports HL - MMA Channel,1,2390,685,uyrqfu9n6hc,['1ide'],21,0.128718226068144,2,2020-01-22,"['-LjdBn8kSWc', '1bjlniHnT_4', 'U42iuaz4FcM', 'qkVDZwlNIL4', 'NZODu3zLNQk', 'KwrQCfMmEUI', 'rproTBewdIE', 'CwVYLoaSzPY', 'RNLybeX-Jm8', 'xjGkFY50jLg', '4Hrc5JQ8Rus', 'W-0gTAIodY0', '9gXpTPnXuiQ', 'ZR22O1q-MT8', 'hA7Ghidars4', '7Ws8G6AWe30', 'UuCi8l_MlUA', 'I--m8IuSkS0', 'Xuvojn95HNk', 'DCsR0XCoMrk']",Controversial and Rare MMA moments from 2019,5
ALABANET 4Y5 RADIO,1,174,7724,u0R_-Meqlkg,['1cdd'],1753,0.257436452136289,4,2017-02-25,"['D3QeC8PL_Ik', 'BkadjkZQQzs', 'ikTUFjAmyAM', 'pohHLUlDO1c', 'lBXbFThwt8g', 'U8L_E58KxY0', 'rnTq1_rnbQQ', 'P6TPNhUeQeM', 'MLwydwqxN6s', '5qD7pbw-_2U', 'MwyQVKk4EE8', 'ov-qo9SOW_M', 'fELCdHPKYr4', 'trPh1Sv3Zbs', 'jYIJdBtvF9A', '8_ilCFuMUq0', 'NStMXOrDHlk', 'BlBdJdISqgw', 'ojjgYiVeQfE']",Jose Carlos Escamilla. Tema: codependencia en la relación de pareja,123
CBC News,1,70,7148,iF1lqHwDPM8,['1bhh'],598,0.257436452136289,4,2020-04-20,"['53dKK8KcgZU', 'uI5HlalZOF8', '_w3lgXDT9GU', 'ppEsZzQjBKU', 'g2QZT89aRCs', 'lU1jJbuOBrI', 'Km-DMU1SQiY', '8SpGPb5YXj8', 'iGtKTy8L7T4', 'rqKVIqsqb08', 'AJQdvb0rgls', 'KZ-tCc3S8V8', 'NAkfUqUq2Ds', 's47Mzwqwuns', 'UdVNle0Os-o', 'RWCxVHwvJYI', 'tGeAUXcwcyM', 'H0wxpWFCs20', 'f3jf-f6hEjM', 'r4HuIxKctbE']",Tragedy in Nova Scotia | Special coverage,93
accentusmusic,1,2930,1052,mhhkGyJ092E,['1dbb'],57,0.19307733910221703,3,2017-09-06,"['sb7LEpuA9a4', 'ZKFwQFBwQFU', 'YT_63UntRJE', 'D3qrt0EgVd8', 'fTd3ZsvqDiQ', 'hIPiRymSfh8', 'a57Apa4TCfU', '3NG0WGARfwY', '7-MJZJjJs4A', 'vqUuH2ka-xk', 'jv2WJMVPQi8', 'QkQapdgAa7o', 'NI3fTby-dko', 'VmHHGME5Qck', '1l3uA-lQFS4', 'AmEJLoawItU', 'zY4w4_W30aQ', 'Ce5qmAj9XX4', 'KzEFQW9CXGc']",Maurice Ravel: Bolero / Gustavo Dudamel conducts the Wiener Philharmoniker at Lucerne Festival 2010,6
La Resistencia en Movistar+,1,1013,1774,GwWrCJvsVHA,['1ghb'],67,0.45051379123850704,7,2018-05-17,"['tQ6I69-8D-c', 'Z0GcXkkgyAM', '_NMkjTkTaB0', '7MnvEPcdOp4', 'vpKIMyRzTAw', 'GGXIR6uzXJM', 'Ji-tZsPPQMQ', 'yplPd3mw7UA', 'C-qb0RlOb4c', 'NExL97eUTLw', 'YnZps_ZYtuw', 'l3SesBiSh80', 'B0SeCP9V9VU', 'teAGAJzPvoY', 'nLJXEX86318', '0ZqKlkpymoc', 'NcXEssY1bAU', 'g9eqLONM7Cw', 'PlhHPEoMSlA']","LA RESISTENCIA - Entrevista a Salva Espín, dibujante de Deadpool | #LaResistencia 17.05.2018",3
TEDx Talks,1,1584,954,pi4JOlMSWjo,['1fhe'],80,0.643591130340724,10,2016-06-24,"['P3fIZuW9P_M', 'LnJwH_PZXnM', 'aQ-IeBfQwGM', '6MBaFL7sCb8', 'veEQQ-N9xWU', 'lo0X2ZdElQ4', 'vVsXO9brK7M', 'esPRsT-lmw8', 'UUnRKf2CemA', 'TFbv757kup4', 'Veh7aIhSm_M', 'vuIlsN32WaE', '-6RbtPjiwPQ', 'c1iMoel2LxA', 'xnLoToJVQH4', 'd0yGdNEWdn0', 'LNHBMFCzznE', 'qyk_nLkPM7E', 'o4Y5Mr8rZ9A']",El suave poder de las personas altamente sensibles | Elena Herdieckerhoff | TEDxIHEParis,2
La Resistencia en Movistar+,1,1228,947,NC3wG_7NALA,['1gee'],31,0.128718226068144,2,2018-02-15,"['_HgzlW_B3UE', 'nLJXEX86318', 'yplPd3mw7UA', 'qiX0z8RDqUY', 'teAGAJzPvoY', 'blaX8tq-wCQ', 'cnw5-4TxgmQ', 'zZa8PFYtWr4', '8emUM2lEngo', '2LCqGE6mKTo', '_PAMJe4NyNQ', 'Vpn01ujFQpk', 'ZG-50pi1a8E', 'q9zUXu-KNlw', 'NcXEssY1bAU', 'C-qb0RlOb4c', 'J3ZsCBM6c6U', 'vpKIMyRzTAw', 'GGXIR6uzXJM']",LA RESISTENCIA - Entrevista a Ernesto Sevilla | #LaResistencia 15.02.2018,3
YaleUniversity,1,1853,6784,8X7Ng75e5gQ,['1iid'],13,0.19307733910221703,3,2018-10-02,"['FbY0VpyjtuI', 'yPHBgj1p44c', 'yoKPd-Lu84U', 'BwyDCHf5iCY', 'euxt0argojI', 'dBnniua6-oM', 'hIXhnWUmMvw', 'oCkkjnpS2f8', '3G1EyvRZmOs', 'yrxYhv2O3wU', 'BqO5CnnKLtA', 'ynbgMKclWWc', 'yZYQpge1W5s', '6Rk60vNUJ9Y', 'UTchioiHM0U', '-5RCmu-HuTg', 'lj3NhPgOoX4', 'CuY8hTWDqYw', 'nzj7Wg4DAbs', 'egWupVOBlMQ']",Vladimir Pozner: How the United States Created Vladimir Putin,734
Luke Davis,1,616,5631,NiB85YJrzTs,['1dhj'],6480,0.064359113034072,1,2019-04-23,"['s2ShFZ9ydRI', 'Bdy7XhDbzxI', 'aQ1fdwqTVK0', 'HrM-Xhb-kXM', 'ID47C8Iyk_g', 'PxaMegcmrNU', '4bM1PT8pCKc', 'QYicoRGxyD8', 'Is8RzzimQk0', 'y2EcqO4dLUA', '47XL6wFKUO0', 'WLeZ8kUPhZo', 'v6FZu02Phwk', 'iDzig003Qcg', 'ZSFvDA-gh4k', 'XyD8G-RuPKs', 'A22BH5k7pi8', 'GTYJvWUHIec', 'iiQi1RsA270']",Gustavo Cerati Exitos Sus Mejores Canciones,1
NBC News,1,596,3183,mdaX5vguCDk,"['1adb', '1bab', '1bb', '1bce', '1bid', '1bja', '1egb']",3681,4.569497025419145,71,2020-04-24,"['VV--5ka_M40', '4zk_6doQ480', 'TfIb_UqwtDQ', 'jyOnfK_UMV4', 'kXybEAxL1tE', 'C92LlAnGScc', '_w3lgXDT9GU', 'pGcESyHVu10', 'wric4Hmlrr4', '7xh8ed_dRJg', '0WuwYdSdjlw', 'ESW4Xzm6R7M', 'K9_UHHZfZ1k', 'biorRAQJhH8', '8bH5XsHNmNU', '21GLisMAgLM', 'MGju7e0n7t0', 'bJYtPHXm9hQ', 'AM5fgs3DNQE', 'zu60uj0_-Nw']",Live: New York Gov. Andrew Cuomo Holds Coronavirus Briefing | NBC News,478
Global News,1,24,1957,NxFkEj7KPC0,['1ibd'],306,0.257436452136289,4,2016-04-30,"['EdDeNih73eI', 'dCsr0CNqB3g', 'a9a8Yrp-H5M', 'sHAkDTlv8fA', 'CuzLdMPbKl8', 'oZH4n6DfcFw', 'uDmSZX_zVuQ', 'Bmvxx_YbDsM', 's7gDXtRS0jo', 'd3UCW_AV93M', '6OQAHcB72dg', 'phsU1vVHOQI', 'M0XIBCGbtRU', 'UTWvhpd6Qpo', 'iH1ZJVqJO3Y', '-EUbjOtRGaY', 'jiMUoVjQ5uI', 'BTIfGFJqLko', 'raDyWogvQ2Y', 'mEH9kVbNX3A']","""Obama out:"" President Barack Obama's hilarious final White House correspondents' dinner speech",34
HALIDONMUSIC,2,3463,7342,iUohO2MSot8,['1da'],67,0.321795565170362,5,2018-12-31,"['j3pdNPYRvwk', 'JJwecS3kNCM', 'teojy6WjlKA', 'QHl6wYCwlcQ', 'D3qrt0EgVd8', 'jYnllpLJqYc', '-7jjo8UICjQ', 'FPaByTt1Yws', 'FQZvmEquTuE', 'mIYzp5rcTvU', 'VB6SIKl8Md0', 'Rb0UmrCXxVA', 'MWgQXlSQ7Dk', 'qnYSx-SQXiI', '7JmprpRIsEY', 'ZKFwQFBwQFU', '-gDinVAmtA0', 'b-wvPchKIHk', 'RRov7jBIQgM']",Mozart - Classical Music for Brain Power,10
The Late Show with Stephen Colbert,1,785,626,PxDK95Q5qN0,"['1cea', '1jhc']",30,1.995132504056246,31,2020-04-21,"['D9l1M_6MNxw', 'c_KeluilBcs', 'Va0l3x5J7vE', 'Nbmr_eM2DnQ', 'QR6Co_lMOe8', '-pDfjtMg3V0', 'krcHpMdOVAk', 'va9HnnvRYs0', '0xqZaqf_1BM', 'hIv7YJ0UrlM', 'jyOnfK_UMV4', 'd9m7d07k22A', 'UPYlE72OzZA', 'dNiuaKKEPu8', 'z0hrMg1j_d4', 'xafPqcy3lwk', 'r2xPTP5hr6o', 'lX4v9Sx99ZY', '7P_stDcFjAM', 'zRvqkUoiKJo']","Trump's Immigration Bombshell Came, As Always, Via Tweet",1
HotandFlashy,1,778,712,ACNGhPKnmok,['1ihi'],72,0.064359113034072,1,2020-03-31,"['O7H_XjPtT2o', 'ndRHqdnGAZ4', 'kVrwzdCOHgU', 'O0TybEjkH-s', 'qaiA-jSD68g', 'pbtJpY5oExk', 'cvBNqxlXmtM', 'jgfsFPX66cU', '_ytFg0hFad8', 'xepEEBTgxjQ', 'ZDyzs_UDM5M', 'oNTl69SwFm0', 'gq4K9QtYXI4', 'UNxhkq9jjVo', 'zm_NmpdgWWA', '93OiArYdfYM', 'JhoFwGaVEEE', 'pkGCgg_kzcE', 'uWvD8dGJpyM']",How To Look Good on Video Calls for Zoom FaceTime Skype,1
Relax Cafe Music,1,588,7632,ECXG6_m1_28,['1dje'],11,0.064359113034072,1,2019-05-21,"['IVPfw2rib6g', '-7_ZuR7gFgc', 'jVq_BuY_DzY', 'TMyaoyRn_kk', 'wFMz-AZjaBI', 'X12JEDT_FNE', 'VTVC4weBFUA', 'tHdNvfLym80', 'zTTqcFt8QSA', 'wXDkSKpH1Ns', 'lR7icNffxXE', 'CVrlXaFSehE', 'FvrKFmWCv0o', 'Oto9iP7N-g0', 'O4Ih5foIdB4', 'GBexfwe-9j0', 'jpv2tMJJuz0', '2lhxvpmldek', 'PErqizZqLjI']","Summer Jazz and Bossa Nova Music - Sunny Bossa Jazz to Relax, Chill Out",2
Meditative Mind,1,1496,32567,IY4MVNO74y4,"['1ahe', '1hie']",24,0.9010275824770141,14,2016-11-03,"['hdmvMc7TZn0', 'taJ7Rb3qgi8', 'yKhh4k4_seA', 'TdDQifa7nmE', 'MfYC8JN3TAY', '56KuEZmf5pw', 'KwM772f7_AI', 'f8nCvpFEIz8', 'VPWegKEG6oQ', 'tSbM2r5FJHc', 'RAWLVvPDDd8', 'eJk6X2Om98M', 'hDCA1xKTPBw', 'fm20ttfF2o0', 'kU1Y4e9RDX8', 'eLrJUdBHiXA', 'wiSUU3G3fGc', 'xb4XxdzOt3o', 'dJoXVILGeKQ']",528 Hz | Miracle Tone | Repairs DNA | 9 Hours,2
CBS New York,1,9,2737,VV--5ka_M40,['1bba'],149,0.514872904272579,8,2020-04-24,"['rZy5_vu7r-M', 'jyOnfK_UMV4', 'ma4zZLEXIrI', '5dPJQHlzGc0', 'K9_UHHZfZ1k', 'sjkrrmBnpGE', 'sv8QVgCxa1M', 'vwIUJbIU57s', 'Xa6dkao-kUk', 'MGju7e0n7t0', 'z-kL3BrGqc4', 'go99WqXWGgk', 'cmOcRujLnB8', 'wRcZ1wazR7k', '7BeA45Mxsao', 'zCUd-iUEGfs', 'GzL5PlP-uyI', 'u4yd9o4_3gA', '22HirDI8b3c', 'C92LlAnGScc']",Gov. Andrew Cuomo Gives Coronavirus Update,14
Platzi,1,2981,1357,Yg3HGOaYRLs,['1ihj'],38,0.128718226068144,2,2020-04-03,"['OwIy20e7VlM', 'JCMYjez93pk', '9mFd0Qpo4D4', 'xafPqcy3lwk', 'uAT8EEKBySM', '_MnvvM0ecFE', 'ZYsDtxezl7E', 'qEfBUbgAEZ4', 'gwEq0-ACUr8', 'yIz6hHgRmk8', 'j7bYLCzmCwk', 'iCCY67ffY5U', '8vJiZ3MinfA', 'YbKhyMbKSrQ', '7GZLaUKzX60', 'bDXTR-Aj9HY', 'lhCmMawWmbE', 'XHaCSKWHhuk', '1EbdHgl9nuA', 'M1ppYlx2rBU']",Cómo el COVID-19 cambiará el mundo,1
FOX 10 Phoenix,1,2663,4759,QYe8ZuF8A2I,['1bij'],8141,0.257436452136289,4,2016-04-07,"['Or59elP4gSg', 'Zn0GBm1ltIk', 'BRzR1l7h7es', 'OjvBYk8_8HI', 'GxyXgTJ6oWM', 'I5DJ-05ZUKo', 'hxxKHN9iMcA', '1dkLJcQrvLY', 'SwF7QhBvH3I', 'BUXGs7erwoI', '51X3TKa0kQs', 'vXa0fWirT-8', 'UoFu_eHlgio', 'Em8C6AvD4sk', 'vbr523K7_Gk', '2DnpU4sPA0Y', 'jq3tJXsDZUs', 'u8hCZUMDAAI', 'iIWvGFeeE0I', 'AFZATvHIwzA']",WATCH: The Most Bizarre Police Chase You Will Ever See (FNN),2
ANU TV,1,1388,4280,_AvNT3vyzr0,['1iih'],4823,0.064359113034072,1,2015-03-26,"['8XQ1onjXJK0', 'PHe0bXAIuk0', 'sMyoCIAO9YQ', 'OEAwszKIIto', 'gclHqgNM2pk', 'BwyDCHf5iCY', 'nOnqOP_4hhc', 'h6GqEpmn_Fk', 'lj3NhPgOoX4', 'Za_Ag975dJs', 'IYjeO_n9vQw', '3G1EyvRZmOs', '93E_GzvpMA0', 'ed4ryYokLzU', 'XepCi0I_g6I', 'w9hFAlqKmfM', '4_xQ5JisFuo', 'nGHmk4UeK_w', '5dZ_lvDgevk', 'jjoJybkcMLk']",Why China Will Not Become the Dominant Power in Asia,689
Classical Tunes,1,1015,10862,j3pdNPYRvwk,"['1daa', '1dic']",17,0.514872904272579,8,2017-09-30,"['VB6SIKl8Md0', 'lR7icNffxXE', 'XYXMxOAb9RM', '7JmprpRIsEY', 'MWgQXlSQ7Dk', '9uIk_91GQYI', 'uUdoxvigIl8', 'JJwecS3kNCM', 'acQS2Fef8tU', 'iUohO2MSot8', 'ZKFwQFBwQFU', 'FPaByTt1Yws', 'PErqizZqLjI', 'qnYSx-SQXiI', '_E1iSMg58R4', 'QHl6wYCwlcQ', 'cuMKPYF2kj0', 'PJL_mVgT0Ao', 'mIYzp5rcTvU']",3 Hours Classical Music For Brain Power | Mozart Effect | Stimulation Concentration Studying Focus,3
PBS NewsHour,1,155,663,nYqYrHtGeT0,"['1eif', '1jif']",2411,1.029745808545159,16,2020-04-17,"['_tlyNJxGgWs', 'AWrQiF0nkXw', 'V93FA12oBCA', '48Klc3DPdtk', 'dm3T1zSkZqQ', 'Zlpx2UARByo', 'd-6EXZ7yM2E', 'z_e7QPuNaZo', 'Y8aokwumr0Q', '9G5BuumJ5xA', 'rS-APKpLvMc', 'dRFbwjwQ4VE', 'G1TC3pR9PFY', 'AnDJRbwJDpU', 'zjnuUQF4In4', 'zRvqkUoiKJo', '-impxL1HDEk', 'iB4MS1hsWXU', 'aeT3YOYsvMs', 'krcHpMdOVAk']",Shields and Brooks on Trump vs. states on COVID-19,214
andrea romano,1,28,900,4Tr0otuiQuU,['1dcg'],1,0.128718226068144,2,2010-12-15,"['JTc1mDieQI8', '-VmQNKaOeEw', 'y7kvGqiJC4g', '-gDinVAmtA0', 'AmEJLoawItU', 'mhhkGyJ092E', 'jYnllpLJqYc', 'yN1LwUT9fV8', 'pVAqHvxz7ao', 'JJwecS3kNCM', '-7jjo8UICjQ', 'fOk8Tm815lE', '9GPbTmVcd1I', '7DBIR30ks64', '2CM_J3r-Nt4', 'YT_63UntRJE', '8Z5EjAmZS1o', 'hSnD30bcAS8', '4591dCHe_sE']",Beethoven - Moonlight Sonata (FULL),144
Classical Music,1,47,6978,QJs1H-kytQQ,['1dgb'],1391,0.9010275824770141,14,2016-08-29,"['-gDinVAmtA0', 'uUdoxvigIl8', 'T22GJNt1SbE', 'lR7icNffxXE', '5gfIDSreaV0', 'PRknMaR4O1E', 'zY4w4_W30aQ', 'FQZvmEquTuE', 'bFRImzcjErY', 'hAPTjrxv9Rw', 'Jn09UdSb3aA', 'ZntL9Y7vcDM', 's_num0eZIQ8', 'MgmHetWIfPc', 'MWgQXlSQ7Dk', '93yCqu87Xss', 'U0c4YCeCqyM', 'iSHG3O0AdMY', '8ELwCdgGQLQ', 'CQiG8bouUys']",Chopin   Complete Nocturnes Brigitte Engerer,128
Bomsori Kim 김봄소리,1,323,1731,a57Apa4TCfU,['1dbi'],6739,0.514872904272579,8,2018-09-11,"['Mg-VGK9fWHs', 'Ys53n3ARJLE', 'D3qrt0EgVd8', '1kCVSVKl8u8', 'zY4w4_W30aQ', 'VmHHGME5Qck', 'DUGbROP9EU4', 'AmEJLoawItU', 'YT_63UntRJE', 'yTLOQGF-c1E', 'Qf9FKZicwL4', 'ZP11AIZUPVc', 'YnDLlajMxyo', 'MkrwU5Pd93c', 'ZKFwQFBwQFU', 'OV0KkYUa6iA', 'jQ0hPNjyIig', 'EQiYR-ZCzAI', '9GPbTmVcd1I']",Mozart Violin Concerto N.5 in A major KV.219 - Bomsori Kim 김봄소리,652
Financial Times,1,606,5406,FbY0VpyjtuI,['1iia'],11,0.257436452136289,4,2019-07-05,"['8X7Ng75e5gQ', '-EChFA_-zFE', 'Rb0UmrCXxVA', 'e9yK1QndJSM', 'DPGfKhCICC0', 'X-H5BXyfbwk', 'CCFs0PtzeVE', 'RcwQRLuWsI4', 'D7YmIraYPLw', 'x8AeBAV4EIY', 'w0Wmc8C0Eq0', 'rmPmq-HlG5g', 'qYVsKoQXATY', 'Sai5Ab5xFRk', 'QkQapdgAa7o', 'RAAMPiF_BSg', '_-tEkACDTMw', 'lxMWSmKieuc', 'z1pPkAOZI50', 's7gDXtRS0jo']",Vladimir Putin interviewed by the Financial Times | FT,813
TEDx Talks,1,1811,1422,zXCiv4sc5eY,['1fab'],26,0.643591130340724,10,2013-06-10,"['Mtjatz9r-Vc', 'SemHh0n19LA', 'OMbsGBlpP30', 'd0yGdNEWdn0', 'TQMbvJNRpLE', '5MgBikgcWnY', 'tmWoWOM16uE', 'Veh7aIhSm_M', '2paoNvG5Nmo', 'CHxhjDPKfbY', 'xp0O2vi8DX4', 'o3K_HbpWNpg', 'i-T7tCMUDXU', 'MdZAMSyn_As', 'lo0X2ZdElQ4', '3lTvVTnjU5U', 'L51h8BBu7b8', 'KPzccnst-Xg', '4-079YIasck']",The Discipline of Finishing: Conor Neill at TEDxUniversidaddeNavarra,2
TEDx Talks,1,801,1521,SemHh0n19LA,"['1cic', '1fai', '1fbb', '1fc', '1fga']",22,1.673336938885884,26,2017-05-19,"['1EHZAQmw2JA', 'd0yGdNEWdn0', 'UUnRKf2CemA', 'Hu4Yvq-g7_Y', 'lo0X2ZdElQ4', 'TQMbvJNRpLE', 'xp0O2vi8DX4', 'awtmTJW9ic8', '5MgBikgcWnY', 'vVsXO9brK7M', 'Mtjatz9r-Vc', 'w-HYZv6HzAs', 'TFbv757kup4', 'fkvIwq7oxzM', 'lvxJoUuG018', 'veEQQ-N9xWU', 'LnJwH_PZXnM', '2paoNvG5Nmo', 'vj-91dMvQQo']",Designing Your Life | Bill Burnett | TEDxStanford,1
TEDx Talks,1,13,1300,Lp7E973zozc,"['1cia', '1fa', '1fge', '1fji']",353,1.995132504056246,31,2011-06-11,"['xp0O2vi8DX4', 'zXCiv4sc5eY', 'w-HYZv6HzAs', '5MgBikgcWnY', 'TFbv757kup4', 'veEQQ-N9xWU', 'vuIlsN32WaE', 'd0yGdNEWdn0', 'SemHh0n19LA', 'P3fIZuW9P_M', 'MdZAMSyn_As', '6MBaFL7sCb8', 'LNHBMFCzznE', 'TQMbvJNRpLE', 'GwRzjFQa_Og', 'cef35Fk7YD8', 'JsC9ZHi79jo', 'vVsXO9brK7M', '79zra755WgA']",How to stop screwing yourself over | Mel Robbins | TEDxSF,23
TEDx Talks,1,388,1057,LnJwH_PZXnM,"['1cih', '1fh', '1fib']",19,1.802055164954029,28,2020-03-04,"['Ziwgj5cz0Uc', 'kARkOdRHaj8', 'GwRzjFQa_Og', '4BZuWrdC-9Q', 'pi4JOlMSWjo', 'UUnRKf2CemA', 'lvxJoUuG018', 'V_Fp93OtaHE', 'DBTb71UzPmY', 'Fqw-9yMV0sI', 'yPccDN0Nx_g', 'bRtBHF-WPpM', 'HfDcMoajxN0', 'veEQQ-N9xWU', 'ZucVXYoegVU', '4-079YIasck', 'LBvHI1awWaI', 'kcW4ABcY3zI', '5MgBikgcWnY', '29Vj0-TVHiQ']",How not to take things personally? | Frederik Imbo | TEDxMechelen,562
Piano Classics,1,115,8705,s_num0eZIQ8,"['1ddc', '1dg']",2939,0.643591130340724,10,2018-08-10,"['_ioc6sdgugo', 'QJs1H-kytQQ', '5gfIDSreaV0', 'FQZvmEquTuE', 'pTBooio3h9U', 'T22GJNt1SbE', 'FccYUW91an8', 'fUHBXYbVog4', 'PJL_mVgT0Ao', 'uUdoxvigIl8', 'MWgQXlSQ7Dk', 'Wcgd1oCbW4g', '8ssh_B0-WB8', 'wC_kuLSnuXk', 'zZbcIVTuHKQ', 'QHl6wYCwlcQ', 'hbQORqkStpk', '-gDinVAmtA0', 'CuU9q2VKOyc']",Bach: Complete Partitas,331
MSNBC,1,519,677,IxlqHsyfezs,"['1ehj', '1hgj']",3955,0.836668469442942,13,2020-04-23,"['0WuwYdSdjlw', 'V1KtNZ6iUwM', 'D9l1M_6MNxw', '0Zixm-bB7e4', 'e9yK1QndJSM', 'jTZOSBnYeE4', 'gaKDtvzl4Fc', 'ESW4Xzm6R7M', 'pvDXtJBwXAM', 'DmY28NBeuRY', 'sqI5_jH-AbY', 'HfBf1hYH3MI', 'JBCicP17ZFY', 'jbW80OE6Nyc', 'c2IeCyBkFbI', 'B3gy7RbwNak', 'vIbRuNdrn6k', 'igM6ThP95-s', 'z-kL3BrGqc4', 'E0WI_lbztOE']",How The Coronavirus Exposed The Country's Weaknesses | Morning Joe | MSNBC,513
Alex Relaxing Music,1,158,10802,SOIAR_ykxRc,['1dfc'],6317,0.064359113034072,1,2019-04-10,"['j5sCUjPRhXM', '0ckMFFUDVws', 'lMc5t8GqNfs', 'yT1JnPfLpws', '9uIk_91GQYI', 'DQAIJEZq3u4', 'lDeTnqNn8ME', 'vqUuH2ka-xk', 'RmJUuorNtDE', 'b5H3b_Hh0Lw', '_dhvUqR0AZk', 'zGKk94GLuXM', 'hrUuK6y4yng', 'v23fBC70hR0', 'ZiQcKFgx440', 'taJ7Rb3qgi8', 'UVuYEX0mZ0M', '7m8k8dHyXnE', 'cvBNqxlXmtM']",Relaxing music | Hang drum | ♬013,388
BiiA LAB,1,197,3314,Yowl-DqSTb8,['1ijd'],4728,0.128718226068144,2,2020-03-24,"['5_s7M859KCk', '3g28ZaevVTc', 'w_tWRWJ4q50', 'a6iP8Z0IEbw', 'KVJtdXNbb0I', 'V_DinfZilkQ', 'HrrtaJMhy3s', 'XKKIEIbzJ2s', 'jLirFMhYXrc', 'K1A0ua1Xhok', 'onAi-PA3lps', 'h0JbimQ4RRM', '0XQZDT9yzLk', 'Pb1N6iY95Ck', 'a1HJzJKXOxA', 'MdqIJBCRavE', 'uzdw2clnqIE', 'shO3F8Xmynw', 'n-PdfAhxP5c']",17 ideas de negocios para esta crisis Jürgen Klarić,115
AprendemosJuntos,1,2456,3070,_IugzPwpsyY,['1cbf'],67,0.257436452136289,4,2018-12-10,"['f69n5VQLIQw', '4ebt-yHf3mY', 'vpodOZSrAFA', 'SMqUDGVoUr4', 'SxDtcLhjk5A', 'upAXu8-jxU0', 'zFb-V1LcHuA', 'FyCSdaQrwNU', '5qD7pbw-_2U', 'k6Op1gHtdoo', 'dYLkiR14JN8', 'O16yxQN1SkM', 'hdyQCtYps1k', 'IoKHaljIXxc', 'BXSuiBTBI6c', 'm7eyasI9QEI', 'zv2j59sVMUM', 'z5JHU7m7C8s', 'Z3_f6a-YrY8']","Versión Completa. Resiliencia: el dolor es inevitable, el sufrimiento es opcional. Boris Cyrulnik",3
Borja Vilaseca,1,213,4449,ak_TWV-4wYA,['1cci'],3230,0.38615467820443405,6,2016-04-29,"['e4R84M1CzNw', 'yhWWVYn_4LU', 'u78k4CUEAuc', 'to3MIP7M9BM', 'TejG2KaG2as', 'n7ZNepgPheI', 'Qc6nKy6GMLo', 'BOXkHveJiIc', 'pOBbApdp7nE', 'SxDtcLhjk5A', 'Vh-C1OyvcXc', 'Q_qzBtTLc4s', 'JjU5X5jQpmQ', 'efGy6yIxCQ0', '9sSDK-OVm9s', 'yUzQG-3J1p4', 'rWz8TQM1UpQ', 'AQpAvsCoZW0', '6hIoti1zmYE', 'exYUoz-Y4kg']",La elocuencia del silencio,168
