channel,depth,dislikes,duration,id,key,likes,mult,nb_recommendations,pubdate,recommendations,title,views
Metallica on MV,1,1346,347,IFm-zvjMItY,['2bbdcb'],22,0.387347009136355,6,2014-09-12,"['MzDHAh88aXg', 'tAGnKpE4NCI', '_4E7LoI5mBY', '3BnqYYNmjDk', 'BYeI6Xx2N4w', '8MuhFxaT7zo', 'Lli99OmkPwM', 'KmIkJgHISMo', 'TrkJ0adLofE', 'GbrMVV9ukLk', 'TJJ_qnoF_yI', 'jBg--N_GRdo', 'uab2rpU5UQQ', '2VgOjY-TPUo', 'Fk0V_GGa2XM', 'I2dyKtSbsbM', '6hBLHkmBKDg', 'CQAT5qdG8tI', '7G81zJn4ib4']",Metallica - Nothing Else Matters - 7/24/1999 - Woodstock 99 East Stage (Official),2
,1,-1,-1,gRw8N4X4eAM,"['2aedd', '2aeded', '2aeeed', '2dbedd', '2ebedd']",-1,2.130408550249957,33,,[],,-1
Chris Isaak,1,157,254,8iz0KnL3d2A,"['2babd', '2bdbdd']",4088,0.645578348560593,10,2013-05-22,"['pZbyQftBwOA', 'YkETYa_LCV8', 'OorZcOzNcgE', 'MqvBdHQmJTg', 'p8GrY6JLauY', '6nKY3LOSJ-E', 'kIufLA7Bx2Q', 'UmFFTkjs-O0', '88sARuFu-tc', 'BinwuzZVjnE', 'jl0d0Q7MyzA', 'izGwDsrQ1eQ', '33QyhN3Eoe8', 'r3Pr1_v7hsw', 'dadgyrC_038', 'B1Nuc-WU6X4', 'VNNTKZ4hEyw', '7Bc-GHPpQu8']",Blue Spanish Sky - Official Music Video,488
Volodymyr Shynkar,1,18,237,AiIBKcd4m5Q,['2bbaea'],835,0.12911566971211802,2,2017-01-06,"['iObGpqXKBdY', 'EkWQidAzEiU', 'EqPtz5qN7HM', 'P86JdaapRjo', '1t8kAbUg4t4', 'b-D5yAAXYng', 'vLrfjqgLbNU', 'L6svOHFSAH8', 'nJEKohJloxA', 'b54eyij7IfI', 'Qp6D71kQRhA', 'YkgkThdzX-8', 'rjOKm28hUXk', 'CFlMy48ui9s', '3pYqVj-FyBk', 'Ee0ojv8drHQ', 'tmSzRx9RYLk', 'piOIvNO2M8Q', '_HJv-4BD404']",Frank Sinatra   I Love You Baby,89
Quimica,1,565,3103,N-w1tkvdsQI,"['2acdce', '2acdea', '2adebe', '2dcdce', '2dcdea']",9535,2.646871229098431,41,2017-05-10,"['kq0g4xvynVI', 'mS9ziEbMR_M', 'qYk4nPopeMk', 'V33U1OsFVnQ', 'uJEYcCgZ7mI', 'hsLcAQ87TEE', 'EtSN8GGBwsM', 'mGLvNE09d6I', 'WJ3r6btgzBM', 'qEfBUbgAEZ4', '7Jl7gs67L5k', 'kx9gZqwgSCc', '96XkoB4v_dE', 'g-5tpvosbX4', 'KKwjeJzKezw', 'BbA5dpS4CcI', 'BZyPBdVdv9E', 'eIMUQB0rfdE', 'jIYF9wg1fZU', 'DevNudhaGv4']",La teoría cuántica (1ª parte) tan precisa… y tan sorprendente,703
Roberta Flack - Tema,1,7,289,NR89UgCEfio,"['2bcceb', '2becb']",127,0.774694018272711,12,2017-11-14,"['l2n167F0eBc', 'DEbi_YjpA-Y', 'tV9Dd_PHRh0', 'gQfeNSl6Xck', 'VqW-eO3jTVU', 'GG7aDbD4wmY', '-UbpcAqRowU', 'd8_fLu2yrP4', 'h0KdR8bKHNQ', 'xn5Y5eJA_Vs', 'l2Cw-ayAaJw', 'H-RBJNqdnoM', '9oNTWU0QX_Y', 'puc-3_Kv3Kg', 'vkUeWTBH1Kg', 'iHah2eFUOAM', 'k3VyJutZezs', 'Qp6D71kQRhA', 'oKOtzIo-uYw']",Killing Me Softly with His Song (45 Version),5690
U2,1,743,337,WfunypXsBO4,['2baedb'],11,0.12911566971211802,2,2018-07-26,"['orHkDYNFwEg', 'fRBOfkeCF7A', 'G2mBRUJDGgM', 'an2qAO8Spno', 'ryde_5JlkSQ', '0pKcbU_NaGo', 'aNYSlJZewKw', 'Fg4MfA3BCyI', 'QrqPjFyM0wg', 'F7wit8_8SqA', 'IsJOkVwdaQQ', 'e3-5YC_oHjE', 'yYTVyhSaAMU', 'f4zQWBBGUYI', 'GzZWSrr5wFI', 'K1vFRn10Kt8', '1-I4oZkduuc', 'xDQbNFHKJ8w']",Where The Streets Have No Name (Remastered),1
Guns N' Roses,1,17,337,f8OHybVhQwc,['2bbeee'],304,0.12911566971211802,2,2018-05-31,"['y6lfK3bH4z8', 'WJUInYShJYo', 'coGpaUZIKtU', 'MHY8oReiE_U', 'isCh4kCeNYU', 'h4ZWDdtmLxc', 'aQ1fdwqTVK0', 'QkF3oxziUI4', 'W0pCDyhB0Jk', 'FoYD-IT-jRI', 'oMfMUfgjiLg', 'Aiz2mBFwhXI', '8VgRL8Htv7k', 'rm9coqlk8fY', 'kaOOfci2YC8', 'T0ZmErXkbxE', 'G-oRhCHID_4', 'DVzcQ4_khsM', 'MkoeqtKUUe4']",Knockin' On Heaven's Door,34
Colección de Música,1,811,5177,hUCnRMv-1zQ,"['2bbcde', '2bbceb', '2bbdeb', '2bbecc', '2bccbe', '2bccdc', '2bcedc', '2bdbcc', '2bedcc']",9970,3.292449577659024,51,2019-11-20,"['rdi0XoOCV04', 'eYhy5z2exQk', 'CmlGJVSlNIE', '2zP2BKejjk8', 'c8shqjGS_3U', 'kBCLxxWk3_A', 'A22BH5k7pi8', 'cv3soo9G9lM', 'feaX4ls9QCc', 'Bdy7XhDbzxI', 'aQ1fdwqTVK0', 'sc2ysHjSaXU', '0GPrFUKkXVM', 'siDMW_kB7Qc', 'Uc1PKpNQQc4', 'hvrUyYr32Ss', 'deiV8BHs60A', '0sBW381XzBA', '2l9dHvl5bBo']","Phil Collins, Air Supply, Elton John, Lobo, Bee Gees - Best Soft Songs 2019",1
Giuseppe Romano,1,915,367,ESJU903XfwM,"['2bbaae', '2bbbcc']",39,0.25823133942423704,4,2012-03-24,"['6rSQZZh3lyE', '-eGM0IJc70Y', 'G6Ob1BfVqj8', 'ujMxXOHJloI', '5anLPw0Efmo', 'n4PE6gK2odM', '0pKcbU_NaGo', 'Wp14ny7ODSQ', 'Iw5BiCxOR-c', 'jJGrJeTrKcY', 'BtV1-gJ_bm0', 'TJJ_qnoF_yI', 'r5_y9rutVF4', '0LOO_OEgCVQ', '9doVwhB_n1I', 'w_DKWlrA24k', 'NBE-uBgtINg', 'WjqYTpE6Qdg', 'DqExXOewpPo']",Evanescence - My Immortal (Embrace Life),3
RHINO,1,268,290,DEbi_YjpA-Y,['2becbb'],7553,0.12911566971211802,2,2019-06-02,"['l2n167F0eBc', 'NR89UgCEfio', 'GGYkF5feCAQ', 'jVHhV3A5C5c', 'hUCnRMv-1zQ', 'ofcgjeELS0M', '2t5VNI0XlwY', 'qMzzw6IXH1s', 'Qp6D71kQRhA', 'eAR_Ff5A8Rk', 'iHah2eFUOAM', '-UbpcAqRowU', '7b5vyUM-L1M', 'VqW-eO3jTVU', 'PTY6Kv0nPr8', '8orNnmlTL0I', 'jRY0O7t_Bpc', 'hf0M_wM6T4k']",Roberta Flack - Killing Me Softly With His Song (Official Audio),432
DW Documental,1,1473,2546,Sku8Bsy3VAk,"['2ddaae', '2eeece']",14,0.25823133942423704,4,2020-01-02,"['do1vwi97IfY', 'hnhohkA43_g', '6_OFXBK37gs', 'dygamBQekKs', 'ewtYqof9_CI', 'IX8rEWetVxk', 'WrYEGnE6AQA', '_femOIyg-NU', 'l1k8K8d62qc', 'mJ7E0k61g2s', 'xiGzNNjHJa4', 'I71MIx9YS00', 'OBWj1OKDcx8', 'LO4QxH9isTI', '_-IHv4IaQAs', 'viA1Nb83X1w', 'oxONngLflAs', 'ldKmJdUNqsQ', 'CcTyBsoCWAk']",Mega yates - Caprichos de superricos | DW Documental,3
Nova Sports,1,245,751,mFJnaLKVLe4,"['2aceca', '2dceca']",8948,0.9683675228408891,15,2018-10-15,"['FzYVUUNisBs', 'VvQK8MrXPmc', '3OI4FXT9sQs', 'qJCO7DBcw3E', 'oij9JVwjlNA', 'Ul0hA1P_Buk', 'xJaRt8C8sFQ', 'ZGlVLj3f3nE', 'E1kgErzzHYU', 'lOjuZ1mVOuM', 'yUw4hRxSiug', 'gn0A2j3PYJs', 'apj3GQoXAYw', 'kKE8_RbIWHk', 'Bv6hM8wjKt4', 'Gqkqc6tGDk0', 'rm70B_L-aEQ', 'ettY0W0qswA', 'sVSTSnmd8jY', 'ZORJ4BdWEm0']",Los Consejos de Carlos Esparza: Síndrome Piramidal,342
Chris Isaak,1,428,254,dadgyrC_038,"['2aaba', '2ababa', '2ba', '2baaa', '2babbb', '2babea', '2bacb', '2bdbe', '2bdca', '2daba', '2dbaba', '2eaba', '2ebaba', '2edaba']",4424,3.938027926219617,61,2016-04-07,"['G9KG7_Jd4WE', 'e7ZiRxd5T6o', '22T65YR63L0', 'T-3qF8v9CTw', '6cucosmPj-A', '791z7Nb985Y', 'qu8tGPV54rg', 'tzqlplrS25U', 'aZT_OxPRmSw', 'PCdOkwBtLR4', 'pnMs60zChGw', 'jCtHvEnOAG4', '3cRdkFblZT4', '6nKY3LOSJ-E', 'jd-qI62gNJM', 'cF3OWCYLLVQ', 'nguuo344j00', 'dOjFcx3GJHg', 'r3Pr1_v7hsw']",Lie To Me,337
Top Songs,1,703,5447,rlliYDknTKE,['2bbccc'],4590,0.387347009136355,6,2020-03-19,"['uP5HyQjX9Qc', 'SS-2dSwtBXg', 'a2QwKXfGFf4', 'KKHoArGAETk', 'Iwe_QQxtqo0', 'iG2j3dra-xg', 'ZPFR-6dsLTc', 'lJznetAC-ro', 'Q4IqvOIYuDs', 'uUNE69IjfJw', '91yCSkn9Pnw', 'kQgXjb6Fycc', 'LXgCkMIfPEE', 'nouLiN4Li1Y', 'hAFLxrYZKLY', 'algyi9oB2nI', 'VfxVmf4aVvQ', 'jpLrC1f9fLE', 'iB8jdiOwag0']","Camilo Sesto, Leo Dan, Roberto Carlos, Julio Iglesias, Jose Luis Perales, Leonardo Favio, Jose Jose",765
PensamientoPositivo1,1,553,5910,38NgWMOprTo,"['2aebac', '2aebce', '2aebd', '2dbebd', '2ebebd']",8541,2.3886398896741943,37,2015-09-11,"['bVQWUCFRCwQ', 'tVQzlO-z4eQ', 'SxDtcLhjk5A', 'Zq8LKQmlpms', 'MdqIJBCRavE', 'EAEQc9QMHgY', 'J-JSmHCJDQE', 'Sk42ARzX9jw', 'YQF-J3rTwko', 'hchzgretlZs', 'ydDz_VTQ5Io', 'SMqUDGVoUr4', 'HOt_JHjiwjM', 'GEUK0_Dd0DU', 'tBIZMXiIL8o', '3hke-nApHtM', 'nqrnxkgY2a4', 'hYSPKQhGovo', 'hfToo4Xysgw']","Cómo Encontrar tu Pasión y Ganar Dinero con ella ⎮Sergio Fernandez, Instituto Pensamiento Positivo",496
Santa Esmeralda - Tema,1,606,629,yCGFfz7LfDQ,"['2bcac', '2bcbcc']",12,0.9683675228408891,15,2017-07-22,"['ZfBg7N-sf9A', 'blkhko_4T8s', 'CkgIlXqIfzk', 'Mkzw7G7ClHc', 'go9g7ma5vyc', 'nVNAqNZcpB4', 'Cogw9dlwPgg', 'Ghf8gBEZICc', '791z7Nb985Y', 'anGYFI_hmII', 'p8rIhf6Q1o4', 'nsgHyzwmbnQ', 'QcOm-mKBCec', 'YFAi7wMVN94', 'ZgZCtHtmYw0', 'Kt-tLuszKBA', 'OEFa4ztm9P0', 'dvJ6qcfXwrc', 'iXQUu5Dti4g']",Don't Let Me Be Misunderstood,1
TINA Turner Blog,1,32,308,ko7qunEkmzE,['2beebc'],523,0.25823133942423704,4,2011-06-19,"['vx4UZfzJFQo', 'T2T5_seDNZE', 'JTgVLqIQqMw', 'yZ4xdVdvhFQ', 'SHUdPDx-gig', 'is76A3YFSiU', 'Fk0V_GGa2XM', 'OlbY_fhdjSw', 'KNl40iCABzs', 'jZIoxw0ca9E', 'HkSYTYFo5ok', 'cWX5m9f_vMo', 'CblZJa38c2w', 'TTfYnRQgKgY', 'D8CgSb7JMtc', 'CQAT5qdG8tI', 'EE-ZsGvUAR4', 'SvCyFHWBUlc', 'p4WG_y7owmM']",Tina Turner & Eros Ramazzotti - Cose Della Vita Live - Munich 1998 (HD 720p),120
TEDx Talks,1,5195,1053,BrNs0M77Pd4,['2addac'],34,0.193673504568177,3,2017-01-31,"['TRzBk_KuIaM', 'U88Ya9krtBk', 'hqKafI7Amd8', 'gn4bvjMh4vc', 'urKhVssiygA', 'clfFT1XOJKM', '_HytJn6uaRk', 'Chfoo9NBEow', 'M7hOpT0lPGI', 'da1vvigy5tQ', 'HEfpxiUIZPs', 'dRw4d2Si8LA', 'mTwS9_PReM4', '4-079YIasck', 'LNHBMFCzznE', 'B0Y-GU3JqiQ', 'ZGan5NwJ-LM', 'tr9oe2TZiJw', 'esPRsT-lmw8', 'TjaM0tdxtYA']",Artificial Intelligence: it will kill us | Jay Tuck | TEDxHamburgSalon,3
Chris Isaak,1,123,239,6nKY3LOSJ-E,"['2baba', '2babba', '2bdbda']",863,0.83925185312877,13,2016-04-07,"['7Bc-GHPpQu8', 'D8VZ4ss1RqE', 'e7ZiRxd5T6o', 'G9KG7_Jd4WE', 'Fl06lnZxAyg', 'aid2vMbCNP8', 'T-3qF8v9CTw', '7OJ30gmHhrA', '0nQcdhTmo88', 'w3-WuW-mC_U', 'dadgyrC_038', 'pnMs60zChGw', '8iz0KnL3d2A', 'MY34WiwshYY', '-pl70VW6TDI', '2ZQx8wsOpNI', 'jCtHvEnOAG4', 'eyi-CD5TLW0', 'xXxZxVFCMT0']",Blue Spanish Sky,68
natalieimbrugliaVEVO,2,638,279,JzbjYNUak4I,['2bbbb'],19,0.581020513704533,9,2009-10-02,"['VV1XWJN3nJo', 'xSZBIs0gs0E', 'BAVRCFQFeG4', 'Ls0WfopgR9k', '8Jg4VSp7GG0', 'dGR65RWwzg8', '1lyu1KKwC74', 'G4yRUO5IR8o', 'OOgpT5rEKIU', 'roPQ_M3yJTA', '1e2_MvwLTI8', '6JnGBs88sL0', 'E6sqA9QtV5I', '6WOYnv59Bi8', 'PmXN1TS8AOU', 'dVNdTXEJv1A', 'j-fWDrZSiZs', 'Jne9t8sHpUc', 'XS088Opj9o0']",Natalie Imbruglia - Smoke,4
FisioClinics Bilbao,1,64,254,o6NShagevns,['2decdc'],725,0.322789174280296,5,2015-11-16,"['8tHdS5juE6w', 'VUUyaV14XA0', 'B5042Vl1iSk', 'Rvdwl40oek0', '97pmhy4ypzg', 'xVprAngGtns', 'nl3-a00IhoA', 'BrCJhZsLw_g', 'Q4s3u8dE1qw', 'DnYMS_GlxwM', 'aD9omDOLYo4', 'V35uFe9Y1RE', '8a93iqQmpug', 'A7CCV8WNEeQ', 'yRJB6_EDpE4', '34RwRQVDw2E', 'Zwba3w_IBgM', 'LbioeVMHRgA', 'OsFbxnzQ7v0', 'B6N4pCKcNtI']",¿Que es el sistema linfático? - Drenaje linfático Bilbao,51
Pink Floyd,1,7138,813,54W8kktFE_o,"['2baeae', '2bcdeb']",159,0.387347009136355,6,2016-01-12,"['8UXircX3VdM', 'OY1xB2qFoYY', 'HMv2Q6712LM', 'gOXTdFbjtSg', 'KpY2fC04Z70', 'LTW75yod93c', 'KBca3xf-j3o', 'hjpF8ukSrvk', 'tBvAxSx0nAM', 'GtVOqNi6iTY', 'jl0d0Q7MyzA', 'cWGE9Gi0bB0', 'CiXNIjGX1hY', 'A0QkGThnKNQ', '53N99Nim6WE', 'Ze1T1exJ6vQ', 'aQ1fdwqTVK0', 'AOv1_ZP3tMs']",Shine On You Crazy Diamond (Parts I-V),18
HDPinkFloyd,1,-1,340,KmIkJgHISMo,['2bbdcc'],-1,0.387347009136355,6,2020-01-15,"['eHKG7EMxWW8', 'aQ1fdwqTVK0', '_4E7LoI5mBY', 'Nnu1E5Kslig', '3BnqYYNmjDk', '33QyhN3Eoe8', 'cnAEuAd_6Lc', 'p8GrY6JLauY', 'gFRW5wiRK5Q', 'c-pH7-ut1vU', 'Fk0V_GGa2XM', 'WJtH7Uw2e2A', 'X4J7Z3kqKLQ', 'IFm-zvjMItY', 'd5IkJz7WH7M', '6CB9OrGZ7-c', 'WDGKU8oeNjM', 'WFkIKd6md6g', 'k2hGmoWFzaA']","Pink Floyd - Wish You Were Here""  PULSE "" Remastered 2019",783
Guns N' Roses,1,302,407,Aiz2mBFwhXI,['2baeed'],10,0.12911566971211802,2,2018-05-31,"['h4ZWDdtmLxc', 'MHY8oReiE_U', 'Az_W_XOV5rs', 'RrmWFjnAP2E', 'lhg9bYNLvOg', 'WnJFQEHsSrU', 'f8OHybVhQwc', 'kaOOfci2YC8', 'N-3gdbxP8lU', 'DVzcQ4_khsM', 'hTWKbfoikeg', 'fNJL5jyyta0', 'UCskpE9KGQU', 'f4Mc-NYPHaQ', 'ZgZCtHtmYw0', 'W0pCDyhB0Jk', 'YR5ApYxkU-U', '0CNPR2qNzxk', 'isCh4kCeNYU']",Paradise City,1
Universidad CES,1,672,1683,DHw6Xg75kdM,"['2accea', '2dccea']",10,0.581020513704533,9,2017-02-22,"['JtgdD0i_6lo', 'Tpaa2olh_74', 'KBSq7KJiwmA', 'J-JSmHCJDQE', 'mSNFKM6S_fM', 'MU0pbgkq2-s', 'rm70B_L-aEQ', 'rqKVIqsqb08', '485s32fNd9Y', 'xit82xUXLRc', 'JVasI-9lKRE', 'Q6GK04NK76E', 'QTN5wOE3ufY', 'hMMWfCM1vvw', 'J3IXZ25siWk', 'pgiwC_HIYKw', '0EpqgekgOgo', 'tYlPDXnjMxM', 'RT-W9SefMTI', 'ogwcRLkjrHY']",Toma de Presión Arterial - Dr. Luis Conrado Federico Velásquez.,791
FisioClinics Bilbao,1,1790,639,rm70B_L-aEQ,"['2aaddc', '2abdc', '2acbde', '2daddc', '2dbbdc', '2dcbde', '2ddadc', '2ddc', '2ddcbd', '2ddccb', '2deccd', '2eaddc', '2ebbdc', '2eddc']",54,3.357007412515083,52,2015-07-13,"['0EpqgekgOgo', 'x65sw1X4zxo', '28ZYgSf2W-I', 'If5X6GLSVa8', 'qJCO7DBcw3E', '9peYfgFpcWQ', 'mmhJ1RpNlnY', 'VvQK8MrXPmc', 'V8djf8Op5A8', 'XdjsKKByoJI', 'v7jKget1E_g', 'pQaGdQnn02c', 'Rvdwl40oek0', 'gn0A2j3PYJs', 'oZv175V192I', '_zNtAFsjPfc', 'LiYk7Rys6d8', 'CoLnk0VIm8s', '3OI4FXT9sQs', 'WDlF2Hh6ccQ']",Tratamiento dolor en el cuello y los hombros - Fisioterapia Bilbao,2
Phil Collins,1,701,292,6Hmrc3IzvAA,['2bdeca'],7616,0.193673504568177,3,2020-01-25,"['vyB5pG0Wo7M', 'T-3qF8v9CTw', 'Fk0V_GGa2XM', 'kaOOfci2YC8', '0S_fTDauV34', 'u9KOaLriy_w', 'o51p5IRJ5Tc', 'Qt2mbGP6vFI', 'GG7aDbD4wmY', 'ci_SZnNUlOs', '_T7Mb3hj1Ls', 'P86JdaapRjo', 'YO1l2itfSs4', 'jVHhV3A5C5c', 'kIufLA7Bx2Q', '8_Xs8nzrrkM', 'YkADj0TPrJA', 'r3Pr1_v7hsw', 'jl0d0Q7MyzA']",One More Night (2016 Remastered),458
Vincent Racaniello,1,8,3998,Kbk-lijqDYA,['2adbeb'],195,0.645578348560593,10,2020-02-29,"['VVhwrES4CjA', 'F0n8SeeC4II', 'fBJ0vcOlS7I', 'xzacuQtbOg8', '9BoYLljggno', '8_bOhZd6ieM', 'F9TClYS_Ch0', '9pw_O9jsJxk', '3X6qEE2fHvE', 'PkZVAKee4b4', '3_yFR_6S7hk', '8jDqUcnBotk', 'zvuYJTL90J8', 'zgg1xqStW7k', 'mj4bWcbNO5k', '0h5Jd7sgQWY', 'soCYJuSOLDk', 'mdYTi6yT1Ew', '73nXMQO-new']",Virology Lectures 2020 #10: Assembly,11
Frank Lectures,1,9,306,XNV-B_lps14,"['2dedca', '2dedde']",311,0.645578348560593,10,2018-02-23,"['zs1kJ9pxGIw', '2jEBTeAgtFY', 'NHtl8HnhsqE', '32kTE0ZtbT0', 't9TvTmddanE', 'po9t3F5g-vk', 'iIJulGXWm6Q', 'rHx30H3dUKQ', 'JpmIVrltv30', '_qF2jEe7ZWc', 'vDwNpDT-8L0', 'iQoY4RprTxo', '9wdZLvNKyQY', 'LYZzvrg_qIM', 'zbf27pCTjRQ', 'Ll_7z4YS2Ak', '1y2G84YKQhY', 'XFFd0eGgRFU', 'W2q7WNrq7FU', 'IsuYBkcW1WU']",Peripheral B cell Tolerance - Anergy (FL-Immuno/80),17
Kurzgesagt – In a Nutshell,1,8352,480,JyECrGp-Sw8,['2deeec'],642,0.25823133942423704,4,2019-03-31,"['5iPH-br_eJQ', 'ulCdoCfw-bY', '9tbxDgcv74c', 'uqKGREZs6-w', 'dGiQaabX3_o', 'oakWgLqCwUc', 'p_8yK2kmxoo', '7_e0CA_nhaE', 'UjtOGPJ0URM', 'PaErPyEnDvk', 'f7KSfjv4Oq0', 'pP44EPBMb8A', 'BtN-goy9VOY', '8PmM6SUn7Es', 'cqECNYmM23A', 'yS1ibDImAYU', 'v3y8AIEX_dU', '1AElONvi9WQ', 'J0ldO87Pprc']",¿Qué pasaría si detonásemos todas las bombas nucleares a la vez?,13
FLS Science,1,103,2220,KpQ0zHZ8yn0,"['2acace', '2dcace', '2eebce', '2eecd', '2eeeab']",1947,1.484830201689364,23,2020-04-16,"['tygI_Aw7i8I', 'NmdG4EI4z0Y', 'MU0pbgkq2-s', 'QTN5wOE3ufY', 'UIJCuWvarDY', 'M1Kg8rEc4QY', 'V33U1OsFVnQ', 'Tpaa2olh_74', 'trYU05Dc-TY', 'VcURN4NnaJI', 'uqqLCa7Qn4g', 'Sc27blmGgvY', 'rm70B_L-aEQ', 'f-0c8-uyYiI', 'k-aIvvpL0eM', '4rjyRBw8294', 'nIDmvzYarC0', 'HbxPW3VMFos', '6CGf3ti119Q', 'JVasI-9lKRE']",Fase inflamatoria de la COVID-19 - Dr. Moisés Labrador,105
Sade,2,1044,343,T2u2eqerRks,['2bedb'],34,0.645578348560593,10,2015-06-08,"['hudgfkOm6Fk', 'sc2ysHjSaXU', 'eFl32g-Ro3U', 'C8Ne6MUseaY', 'G4yRUO5IR8o', 'r0yI78cFeVs', 'hOIYSWSa9Ec', 'JGJdU2dpYxg', '1eNSWZ4x2ZU', 'q09gKzfrSr8', 'VeS0vqGi1h0', '4TYv2PhG89A', 'U-SHfpm5Bxk', 'BYbvf1p5mXo', 'zwDjJP_l5AY', 'gFRWbugvySM', '33QyhN3Eoe8', 'Fk0V_GGa2XM']",Sade - The Sweetest Taboo (Official Live Video From San Diego),4
Adele,2,15,221,08DjMT-qR9g,['2bbeb'],533,0.45190484399241504,7,2009-10-24,"['1gt43byDoz8', '0put0_a--Ng', 'jClPWn732aY', 'urKPQtbE_bs', 'GGYkF5feCAQ', 'a1IuJLebHgM', 'R7yHYe9sbjo', 'PIzPCybpxS4', 'w_AeBr6kGDA', 'pNyzWagLcJE', 'eiDiKwbGfIY', 'XfzpYcwiUrA', 'BW9Fzwuf43c', 'DDWKuo3gXMQ', 'FxYw0XPEoKE', 'TzLwTwquYvI', 'FOn8SdYF7eg', 'lp-EO5I60KA']",Adele - Chasing Pavements,151
Kurzgesagt – In a Nutshell,1,8104,964,jAhjPd4uNFY,"['2abeee', '2deee', '2edeee']",433,0.9683675228408891,15,2016-08-10,"['WSKi8HfcxEk', '7TmcXYp8xu4', 'JyECrGp-Sw8', '0g8lANs6zpQ', 'Da-2h2B4faU', 'Ft1waA3p2_w', 'GoJsr4IwCm4', '1BXYSGepx7Q', 'yS1ibDImAYU', 'dGiQaabX3_o', 'BtN-goy9VOY', 'ulCdoCfw-bY', 'oakWgLqCwUc', 'sNhhvQGsMEc', '8HslUzw35mc', 'DHyUYg8X31c', 'v3y8AIEX_dU', 'UjtOGPJ0URM', 'RLykC1VN7NY']",La Ingeniería Genética Cambiará Todo Para Siempre - CRISPR,16
Led Zeppelin,1,36,483,iXQUu5Dti4g,"['2badbe', '2bcdae', '2beeee']",385,0.45190484399241504,7,2015-02-25,"['QkF3oxziUI4', 'y6lfK3bH4z8', 'aQ1fdwqTVK0', 'XIiu0JI3I5g', 'x-xTttimcNk', 'H7fc9NbX9a0', 'Y9d72n2fX6g', 'SsaFBNvhceA', '_4E7LoI5mBY', 'kaOOfci2YC8', 'tzVJPgCn-Z8', 'xbhCPt6PZIU', 'jVHhV3A5C5c', 'WJUInYShJYo', 'cF3OWCYLLVQ', 'yYDh7lyqwms', 'f8OHybVhQwc', 'jl0d0Q7MyzA']",Stairway to Heaven (Remaster),29
FisioOnline,1,154,1670,NeuTjmEXnKU,"['2acbed', '2dcbed']",3383,0.581020513704533,9,2015-12-12,"['moL1E6gULr8', 'MU0pbgkq2-s', 'KMBhovW84W4', '8ZGyqViOUsc', '0EpqgekgOgo', 'fkT5tbCH_nQ', 'sl68A7cnC3Y', 'gn0A2j3PYJs', 'QrMb2QKYOmY', 'w79oD9Bqak8', 'Xdxx5hXGwyg', '5uhVrYp1NSI', 'Z_C3Jn3PyXc', 'w2wxI5iHDgs', 'qkDf1r-KSiw', 'f_YIinSzRlY', 'mmhJ1RpNlnY', 't4MFEWPNwjU', 'FMgFSCb6SV0', 'BrCJhZsLw_g']",10 consejos para disminuir el cansancio y aumentar la energía,161
Depeche Mode,1,19,451,-_3dc6X-Iwo,['2bdaab'],337,0.06455783485605901,1,2014-11-18,"['TLsIbTEdaC4', 'i2GEOcEcRtY', 'eiIZYJ9i5AE', 'gmn7-tpPLW4', 'aQ1fdwqTVK0', 'aWGzr-kOoQY', 'TeOocJHoc3A', 'IFm-zvjMItY', '8-yELjoG294', 'mpxDXsGq1x4', 'C9WtBo9b3WI', 'k75AIHRaSos', 'Fy7FzXLin7o', 'r54jwZvtJck', 'aGSKrC7dGcY', 'kIufLA7Bx2Q', 'hFFzwa_YmHc', 'bsYp9q3QNaQ', 'SvaktNJ3-MM']",Depeche Mode - Enjoy The Silence (Live in Berlin),87
,1,-1,-1,RrmWFjnAP2E,"['2baece', '2beece']",-1,0.322789174280296,5,,[],,-1
Fools Garden - OFFICIAL,1,766,194,wCQfkEkePx8,['2bbabd'],20,0.06455783485605901,1,2017-03-25,"['gdperjd0kbw', '49zga3j91i8', 'NImOOdV6qfg', 'Kt-tLuszKBA', 'gH476CxJxfg', 'oa5h5AyoNVA', 'PIzPCybpxS4', 'v45F0YesdZM', 'xSZBIs0gs0E', '791z7Nb985Y', '6hzrDeceEKc', 'u9WgtlgGAgs', 'jVHhV3A5C5c', 'o5qXCzknxn8', 'AIOAlaACuv4', 'OEFa4ztm9P0', '1gwPDpQGOQo', 'vkUeWTBH1Kg', 'XFkzRNyygfk']",Fools Garden - Lemon Tree,1
