pubdate,views,dislikes,likes,duration,id,mult,title,nb_recommendations,depth,channel,key
2014-06-04,3589556,1735,47286,4942,0g8lANs6zpQ,2.644806517311609,The Magic of Chemistry - with Andrew Szydlo,43,1,The Royal Institution,1acbcb
2019-10-04,4144300,940,105936,1102,ThwuT3_AG6w,1.845213849287169,Engineering with Origami,30,1,Veritasium,1acbcc
2019-10-11,11426178,14603,360520,2069,Q7yvvq-9ytE,3.936456211812627,Flat Earthers vs Scientists: Can We Trust Science?,64,1,Jubilee,1acc
2014-12-04,29921541,45974,557247,631,VNqNnUJVcVs,5.351120162932791,Is Earth Actually Flat?,87,1,Vsauce,1acca
2016-06-13,19554190,13570,453034,1297,IJhgZBn-LHg,4.9820773930753575,How Earth Moves,81,1,Vsauce,1accaa
2015-02-06,12486927,5156,288408,716,O2jkV4BsN6U,3.813441955193482,Did The Past Really Happen?,62,1,Vsauce,1accab
2020-02-18,1010399,3169,32953,1123,IwJzsE8CvzQ,2.706313645621181,Why People Think the World is Flat,44,1,Johnny Harris,1accac
,-1,-1,-1,-1,G3fBWRol7Fs,2.091242362525458,,34,1,,1accb
2020-03-24,2264626,1614,86014,2157,3RkhZgRNC1k,4.182484725050917,"Astronaut Chris Hadfield Reviews Space Movies, from 'Gravity' to 'Interstellar' | Vanity Fair",68,1,Vanity Fair,1accc
2020-03-16,4348849,1771,108616,1589,tCqwT2MqLxI,2.767820773930753,Survivalist Les Stroud Breaks Down Survival Scenes from Movies | GQ,45,1,GQ,1accca
2020-01-17,18350581,7797,363344,1608,-L7o6HtX8Vg,2.583299389002036,Navy SEAL Jocko Willink Breaks Down Combat Scenes From Movies | GQ,42,1,GQ,1acccb
2014-03-19,6879974,2454,185664,1103,Zo62S0ulqhA,3.321384928716904,What I learned from going blind in space | Chris Hadfield,54,1,TED,1acccc
2019-07-02,1130929,4607,48879,1111,KyD8VIK032o,3.874949083503055,The 10 Things That All Flat Earthers Say,63,1,Professor Dave Explains,1b
2019-05-22,2111005,8533,65947,2714,JDy95_eNPzM,4.182484725050917,Response to Globebusters - The Earth Still Isn't Flat,68,1,Professor Dave Explains,1ba
2019-07-02,1130929,4607,48879,1111,KyD8VIK032o,3.874949083503055,The 10 Things That All Flat Earthers Say,63,1,Professor Dave Explains,1baa
2019-05-22,2111005,8533,65947,2714,JDy95_eNPzM,4.182484725050917,Response to Globebusters - The Earth Still Isn't Flat,68,1,Professor Dave Explains,1baaa
2019-07-02,1130929,4607,48879,1111,KyD8VIK032o,3.874949083503055,The 10 Things That All Flat Earthers Say,63,1,Professor Dave Explains,1baaaa
2013-01-29,1110805,5457,27019,789,_loUDS4c3Cs,2.275763747454175,Moon Landings Faked? Filmmaker Says Not!,37,1,VideoFromSpace,1baaab
2014-12-04,29921541,45974,557247,631,VNqNnUJVcVs,5.351120162932791,Is Earth Actually Flat?,87,1,Vsauce,1baaac
2019-10-11,11426178,14603,360520,2069,Q7yvvq-9ytE,3.936456211812627,Flat Earthers vs Scientists: Can We Trust Science?,64,1,Jubilee,1baab
2014-12-04,29921541,45974,557247,631,VNqNnUJVcVs,5.351120162932791,Is Earth Actually Flat?,87,1,Vsauce,1baaba
,-1,-1,-1,-1,G3fBWRol7Fs,2.091242362525458,,34,1,,1baabb
2020-03-24,2264626,1614,86014,2157,3RkhZgRNC1k,4.182484725050917,"Astronaut Chris Hadfield Reviews Space Movies, from 'Gravity' to 'Interstellar' | Vanity Fair",68,1,Vanity Fair,1baabc
2019-09-19,4618294,2595,164870,889,1VPfZ_XzisU,4.182484725050917,"The Bizarre Behavior of Rotating Bodies, Explained",68,1,Veritasium,1baac
2019-11-20,3063506,2498,134982,839,K-Fc08X56R0,1.845213849287169,3 Perplexing Physics Problems,30,1,Veritasium,1baaca
