pubdate,views,dislikes,likes,key,duration,id,mult,title,nb_recommendations,depth,recommendations,channel
2019-10-04,4149508,943,106029,['1dba'],1102,ThwuT3_AG6w,1.014705882352941,Engineering with Origami,2,1,"['Ly3hMBD4h5E', '1VPfZ_XzisU', 'NYKcOFQCeno', '97t7Xj_iBv0', 'GcdB5bFwio4', 'jqjqriR9ogc', 'GhsZUZmJvaM', 'AeJ9q45PfD0', 'N7lXymxsdhw', 'ovJcsL7vyrk', 'glprCZujOeY', 'K-Fc08X56R0', 'xdJwG_9kF8s', 'mXVGIb3bzHI', 'BZbChKzedEk', 'Lj4Od9D4puc', 'pe83T9hISoY', 'CNodxp9Jy4A', 'ZMByI4s-D-Y', 'wCrtk-pyP0I']",Veritasium
2013-11-04,1467781,523,11463,['1aba'],3030,kFQJNeQDDHA,0.50735294117647,Le code de Wall Street - VPRO Documentaire - 2013,1,1,"['ed2FWNWwE3I', 'aq1Ln1UCoEU', 'PHe0bXAIuk0', '658xlubwnDc', 'OtKizreanP0', 't6m49vNjEGs', '8zKuoqZLyKg', 'zNVQfWC_evg', 'WBFoV6jn79c', 'WaZUpVX3FAQ', 'w-eX4sZi-Zs', 'PXgUea6JVcI', 'd4o13isDdfY', 'dW7k_GZYLwk', 'WA1Ji-Hj1qo', '-IzgyM1r1y8', 'jd-7A9aosw0', 'dqApxbgNoa8', 'jRdNpfmFmWM', 'tQd_5as_cMY']",Vpro Documentaire
2019-04-02,1515898,1375,77297,['1c'],752,qOZqGUCrje8,0.50735294117647,What Happens When You Only Pursue Pleasure - Alan Watts,1,3,"['fxRo8qHjJaw', 'aLg4AV60uWY', '4-079YIasck', 'Nxn2LlBJDl0', 'y50i1bI2uN4', '_uL0ZgV6POc', 'WdQpLDm6c0w', 'hZeoyYOYgg4', 'arj7oStGLkU', 'kyEjDt_-Ee0', 'e_eJRDl2J6Y', 'OsAd4HGJS4o', 'xvzZ56ZbWy8', 'iqKdEhx-dD4', 'cCDAiFrWNP0', 'QgEqQAIpLoo', 'wqEsTPaUZF0', '3gkjWxCl6zE', '9QiE-M1LrZk', '8pcLuwxhhkk']",After Skool
2020-04-21,5030424,-1,-1,['1ac'],6002,Zk11vI-7czE,2.029411764705882,Michael Moore Presents: Planet of the Humans | Full Documentary | Directed by Jeff Gibbs,4,2,"['IzQxaUVtmUA', 'Abz3Ab9HhaQ', 'dL0XnbWlwBw', 'N-yALPEpV4w', 'UDY5COg2P2c', 'WXuK6gekU1Y', '2QSXKDCFh7o', 'XY0XRv4m29s', 'MtVVWoLzwYk', '67vKK_UAg20', 'Cs_mDpIkUOY', '3-B7RIyHLJQ', 'RCSUQmnPFjw', 'eVr9hH6aBg0', 'dqApxbgNoa8', 'vJybfmbrOCE', 'CVuVlk2E_e4', 'G4vhZC-Crrw', 'wFKkVvUgUUk', 'XXEpnkbL3gw']",Michael Moore
2018-05-21,4996417,3014,66376,['1ada'],1727,B9XGUpQZY38,0.50735294117647,Principles For Success by Ray Dalio (In 30 Minutes),1,1,"['PHe0bXAIuk0', 'Y1OpbDWp8KY', 'R9unEphwPA8', '9-XsjQi_OSs', 'TcNpoc-lF0M', 'DyV0OfU3-FU', 'PPfhZsAGsEI', 'PX5-XyBNi00', 'HHav9ZFOhus', 'WA1Ji-Hj1qo', 'c1OoWdqbKdg', 'L7G0OfJUON8', 'azq0S0DKS50', '5MgBikgcWnY', 'jVwna1aO3Dw', 'neV3EPgvZ3g', 'w-eX4sZi-Zs', 'wJB90G-tsgo', 'rk_SMBIW1mg']",Principles by Ray Dalio
2019-01-24,1545001,828,20492,['1aa'],8545,cUTMhmVh1qs,1.014705882352941,DeepMind StarCraft II Demonstration,2,2,"['nbiVbd_CEIA', 'WXuK6gekU1Y', 'h0UBfmOJYO4', 'TswyyjybUjQ', 'unLLM3Jann8', 'UuhECwm31dM', 'xIqza5kdmdQ', 'WnviUAZTizw', 'HBINsLYKkp4', '_BOp10v8kuM', 'zgIFoepzhIo', 'EJdwKmvFcEY', 'FWbVseLiopw', '-t6T3ba-1e0', 'H3MCb4W7-kM', 'nPexHaFL1uo', 'FcnhekTNHPg', 'Z11IQ27Ks-8', 'aircAruvnKk']",DeepMind
2020-01-29,4610161,3600,238534,['1dbd'],1119,ovJcsL7vyrk,1.014705882352941,Cette équation va changer la façon dont vous voyez le monde,2,1,"['fDek6cYijxI', 'kTXTPe3wahc', 'XPUuF_dECVI', 'qhbuKbxJsk8', '5MgBikgcWnY', 'Ft1waA3p2_w', '97t7Xj_iBv0', 'gMqZR3pqMjg', 'Uj3_KqkI9Zo', '1VPfZ_XzisU', 'iVpXrbZ4bnU', 'ETrYE4MdoLQ', 'WLP_L7Mgz6M', 'ZQ--scjcAZ4', '6JwEYamjXpA', 'K-Fc08X56R0', 'zR3Igc3Rhfg', 'DjI1NICfjOk', 'yuD34tEpRFw', 's86-Z-CbaHA']",Veritasium
2019-12-20,1608937,1324,32104,['1ab'],3000,hIXhnWUmMvw,1.522058823529411,Shoshana Zuboff sur le capitalisme de surveillance | VPRO Documentaire,3,2,"['kFQJNeQDDHA', 'Abz3Ab9HhaQ', 'WBFoV6jn79c', 'JHDkALRz5Rk', 'M0XIBCGbtRU', 'NXaVLXSZdEw', 'th3KE_H27bs', 'G0Iq45Nbevk', 'X7n11XAYp7k', 'kc_Jq42Og7Q', 'pgw6FoFPhjo', 'azq0S0DKS50', 'EwllBdC0Iww', '7AhlAewFuqY', 'tQd_5as_cMY', '0g8lANs6zpQ', 'aNUYGRn3W9Q', 'tICL-lwI7KM', 'MNM833K22LM', 'BwyDCHf5iCY']",Vpro Documentaire
2015-11-19,7653812,5491,76758,['1dcc'],10915,aDejwCGdUV8,0.50735294117647,Joe Rogan Experience #725 - Graham Hancock & Randall Carlson,1,1,"['0H5LCLljJho', 'tFlAFo78xoQ', 'Rxmw9eizOAo', 'efs3QRr8LWw', 'Ra4522ikFoU', 'ycPr5-27vSI', 'G0Cp7DrvNLQ', '1cbnCrHwVSg', 'bGu7MLp574A', '-KQGZa773sI', '3KngXMPhxzg', '4YqZ08GxV1c', 'OS0laJvgVxo', '-5yh2HcIlkU', 'OtL1fEEtLaA', 'CzqONHtFiHQ', 'Vka2ZgzZTvo', 'QZl3ohphHSE', 'J36xPWBLcG8', 'HM8WDZIhs3M']",PowerfulJRE
2019-05-15,5614961,3980,77393,['1bbd'],765,A6Dkt7zyImk,0.50735294117647,Intermittent Fasting: Transformational Technique | Cynthia Thurlow | TEDxGreenville,1,1,"['4UkZAwKoCP8', 'DBTb71UzPmY', 'xp0O2vi8DX4', 'dVArDzYynYc', 'Fqw-9yMV0sI', 'HXiq2nBRTPw', 'hutT5j6G-Kw', 'vuIlsN32WaE', 'RlSwsE22nX0', 'LNHBMFCzznE', 'P3fIZuW9P_M', 'Z_Li_LyPBlc', 'd0yGdNEWdn0', '_J5bDhMP9lQ', 'ZiDfZLJZTGU', 'H6n3iNh4XLI', '2wG3b3ql34A', '4-079YIasck', '29Vj0-TVHiQ']",TEDx Talks
2019-06-29,2611460,2006,67530,['1dac'],1897,stCxLxBMjYA,0.50735294117647,Une espèce à part (intégrale) | ARTE,1,1,"['Abz3Ab9HhaQ', 'zCIM2u1e-bQ', 'Ps_1-MbwaBw', 'rzs1Pyg9o3s', 'I7cajVnzm8k', 'YcBG0AjSlhc', '1mfDiIlRxBc', 'iYH097yQqOg', 'JuYB67Kup8Q', 'KjmRoVZKx6U', 'r2mtljy8cPg', 'xfP0a_Sli0Y', 's4jSTaXwcqw', 'Uepwmfvjsmo', 'DtjEiXTLYGU', 'HpsJ4o5C4Hg', 'w2PZQ-XprQU', '7pC_tNYd2eM', '2vGaAVzEs2w', 'rkHrkYGIfyk']",ARTE
2019-11-18,249861,833,3474,['1aaa'],2029,nbiVbd_CEIA,0.50735294117647,AlphaStar vs Serral - Game 1,1,1,"['jELuQ6XEtEc', 'DGWtHPTsgVo', 'N0aovHbQFSk', 'WXuK6gekU1Y', 'vTsbVP5fpt8', 'M624T3PTggU', 'XdGMlVN7QyU', 'Age4eNRUMrk', '_6ndbsAIGas', 'Km-DMU1SQiY', 'wABimfXdcjM', 'nPBEMChpVsY', 'TswyyjybUjQ', 'wRNPwPFUo5c', '39NXUuC2nts', 'sI7WpIDFILI', 'dTW-fJ66CVM', 'VgdVtlgpwLg', '95hT1FZxyAg']",ArtosisTV
2015-09-16,439395,942,8280,['1bad'],1224,A2aBKnr3Ep4,0.50735294117647,Basic income and other ways to fix capitalism | Federico Pistono | TEDxHaarlem,1,1,"['aIL_Y9g7Tg0', 'kYIfeZcXA9U', 'vuIlsN32WaE', 'EluxCgnQVzg', 'esPRsT-lmw8', '_VB39Jo8mAQ', 'ZBWsmoy5Re4', '3U6tEcIIAIc', 'A9UmdY0E8hU', 'VNGFep6rncY', 'xp0O2vi8DX4', 'qe6icYKLFGc', 'NNHAgXy5dxQ', 'wtV5ev6813I', 'iq5lX-j6Prg', 'fDCAPOTnBIo', 'CNF9U_Bvo50', 'dsO-b0_r-5Y', '-WLHr1_EVtQ']",TEDx Talks
2020-04-15,506039,581,5983,['1adc'],2778,WA1Ji-Hj1qo,0.50735294117647,Ray Dalio on the Economic Impact of the Coronavirus Crisis,1,1,"['PHe0bXAIuk0', 'yrxYhv2O3wU', 'Xpj1YDUKxyE', 'AtYt8Z4tOCk', 'B9XGUpQZY38', 'eSg9n0jRQps', 'Y1OpbDWp8KY', 'V1l46MQsF2s', 'JvEas_zZ4fM', 'SCCfk2a2O5o', 'azq0S0DKS50', 'G9HvukE56yM', '5C43i3yclec', 'ldKtWp7jlHI', 'q15hgniYXxM', 'JBCicP17ZFY', 'wUUWoN4LKuE', 'PX5-XyBNi00', 'nDFoF3izhGQ', 'IYjeO_n9vQw']",Bloomberg Markets and Finance
2016-11-15,536535,343,9311,['1baa'],1111,tHO1ebNxhVI,0.50735294117647,Making Safe Nuclear Power from Thorium | Thomas Jam Pedersen | TEDxCopenhagen,1,1,"['N2vzotsvvkw', 'kybenSq0KPo', 'ciStnd9Y2ak', 'VNGFep6rncY', 'hqKafI7Amd8', '7kvB6bR_fu0', '3lTvVTnjU5U', 'mI6IzPCmIW8', 'i-T7tCMUDXU', 'yGhEdcwXxdE', 'jDqCpfVwdP4', 'vuIlsN32WaE', 'oTKl5X72NIc', 'LNHBMFCzznE', 'wtV5ev6813I', 'N-yALPEpV4w', 'PJy8vTu66tE', '9vJRopau0g0', 'M7hOpT0lPGI']",TEDx Talks
2018-11-04,2196470,771,13331,['1aac'],6445,h0UBfmOJYO4,0.50735294117647,Stats vs Serral PvZ - Grand Final - 2018 WCS Global Finals - StarCraft II,1,1,"['lcfoy9WEoXY', 'sI7WpIDFILI', 'BY_GAwARnF8', 'k_lJFddF27I', '95hT1FZxyAg', 'iHS8M4VUwrI', 'bU7QF8rLeBw', 'gdXAXfHgRPw', 'fegeLfww25w', '-t6T3ba-1e0', 'HBINsLYKkp4', '0N2rJrAXgG0', 'wABimfXdcjM', 'vTsbVP5fpt8', 'hiC8Z3wJb2c', 'nzwjyIRoVU4', 'lZpDKd_MGH8', 'JD8tUpoZR7Q', 'XdGMlVN7QyU']",StarCraft Esports
2020-02-13,2319447,972,33289,['1cac'],7650,taJ7Rb3qgi8,0.50735294117647,528Hz Energy CLEANSE Yourself & Your Home - Heal Old Negative Energies From Your House Frequency,1,1,"['YeMAzOqN7jY', 'h5Q6EGoZlTg', 'zeMh2TosqWg', 'R7smkJ24zuA', 'yNLYddu4mCk', '5lCRsLjMeso', 'Q8JIO106JlM', 'RAWLVvPDDd8', 'LIYNuCw98r0', 'kIB2iPhkAH0', 'x6UITRjhijI', 'ZiQcKFgx440', 'pQF5VhsofxY', 'RmJUuorNtDE', 'kag0aJqQsGo', 'oicH3NnfIr8', 'jmgzrC9P-xA', 'q8KkjaW8PDc', 'lvN7bc9vU7Q']",WOKE NATION
2019-11-27,10815268,17033,120885,['1abd'],2546,JHDkALRz5Rk,0.50735294117647,How poor people survive in the USA | DW Documentary,1,1,"['WUsJcPc8g0A', 'jqi4ZpR2OWI', 'h1AWLo_fK1U', 'xVc_AdJoAVs', 'gV8GLhJv6ck', 'MX5gScTw2JA', 'rtj6o-cBHQE', 'Sd3gvzk3fLs', 'zWaoe_HCiCA', 'e4HcI3Efijo', 'aAXOC3P0Knw', 'MAcWzZDTGzI', 'IeR-h9C2fgc', 'JmqV2vIXpUY', '4yXU8K-9SIw', 'JYNRHAYHV4k', 'MIz4TkEVJ0Q', 'TL5MROuIaGU', '2IdII_n28e0', 'StjIv33zJ9c']",DW Documentary
2016-08-08,1697042,1132,29843,['1cbd'],2123,8pcLuwxhhkk,1.014705882352941,Alan Watts - When you're silent it speaks,2,1,"['LlAQaakSEzE', 'OAFH_nwqSHQ', '3MNQXhA-Pso', 'rZTFfyUnEnc', 'taJ7Rb3qgi8', 'MYkM36CdixE', 'rc9fW7JgD2E', 'UygnXqoKrC4', 'uzMuIlZhPfA', 'v7KQsS2kLM4', 'aLg4AV60uWY', 'doiDgPvJ1F0', '2RFZQjLMV6Y', '7-YyQwSjXvc', '01ZCnCXpG4A', 'jPpUNAFHgxM', 'fxRo8qHjJaw', 'wPOsUYA1Auc', '4CsvH8SnxNo', 'Af85afJIeBo']",Alexander Lewis
2015-12-05,5338760,4826,94803,"['1caa', '1cb']",1547,aLg4AV60uWY,1.522058823529411,Alan Watts - Nature of God,3,1,"['wAGdinXZjSc', 'c-ErA_acTq8', 'aJMP0BPeKVs', '8pcLuwxhhkk', '6Id6LIFY9zk', 'hKqjSiM38uM', 'dJoXVILGeKQ', 'XEiYKJGiLtI', '3MNQXhA-Pso', 'mFQZZsTba2Q', '7EPAwvKhEzU', 'plCk1lX-6zU', 'pXWTinvfZ9w', 'taJ7Rb3qgi8', 'OAFH_nwqSHQ', '3MvGGjcTEpQ', 'YG7Bgxn2Ysw', 'fxRo8qHjJaw', 'bGUNkFf4_6k', 'rZTFfyUnEnc']",Ambient Life
2017-01-30,1862506,2986,34694,['1bd'],1558,wtV5ev6813I,1.522058823529411,"Germany: Low Crime, Clean Prisons, Lessons for America | Jeff Rosen | TEDxMountainViewHighSchool",3,2,"['VNGFep6rncY', 'SSH5EY-W5oM', 'hqKafI7Amd8', '_98m4Vod6_8', 'ciStnd9Y2ak', 'UUnRKf2CemA', '97MWOERY_dE', 'GkLlqobr3PY', 'd0yGdNEWdn0', 'PJy8vTu66tE', 'vuIlsN32WaE', '3WMuzhQXJoY', '9vJRopau0g0', 'ORp3q1Oaezw', 'iNOE0dZpHcY', 'NXhddUqNNjo', 'H6n3iNh4XLI', 'xp0O2vi8DX4', 'btF6nKHo2i0', '7TXEZ4tP06c']",TEDx Talks
2020-04-27,314372,770,7111,['1aca'],583,IzQxaUVtmUA,0.50735294117647,The Left 'has attacked' Michael Moore for his 'Planet Human' documentary,1,1,"['Bop8x24G_o0', 'Zk11vI-7czE', '4EcAz-oixno', 'hLjHOJOrfKU', 'Abz3Ab9HhaQ', 'XXEpnkbL3gw', 'N-yALPEpV4w', 'HzSAmOQuyjU', '_fQZfFy9cFs', 'ko8aXUm5DfU', 'Fmxz8GPBv6I', 'hrwaIK3YA5c', 'lk83N2u1ZmY', 'zp8qpa3fGxI', 'wCI9yyzOM8I', 'trlE44boOBM', 'NTxktfc5MJ0', 'fI2-UFeIORI', 'stCxLxBMjYA', 'TLpbfOJ4bJU']",Sky News Australia
2017-11-17,1137716,2181,32994,['1ba'],1229,ciStnd9Y2ak,2.029411764705882,Why I changed my mind about nuclear power | Michael Shellenberger | TEDxBerlin,4,2,"['tHO1ebNxhVI', 'mI6IzPCmIW8', 'i-T7tCMUDXU', 'A2aBKnr3Ep4', 'sWN13pKVp9s', '7kvB6bR_fu0', 'vuIlsN32WaE', '3lTvVTnjU5U', 'wtV5ev6813I', 'oTKl5X72NIc', 'N-yALPEpV4w', 'b-LCfx9v4YQ', '9vJRopau0g0', 'PJy8vTu66tE', 'RrFSO62p0jk', 'GkLlqobr3PY', 'kybenSq0KPo', 'VNGFep6rncY', '-WLHr1_EVtQ']",TEDx Talks
2010-06-16,1075410,359,8360,['1dda'],628,I1IDC8FEIBU,0.50735294117647,How tesla electricity can create wireless power | The Economist,1,1,"['ecni9SjkWoM', 'OI_HFnNTfyU', '4m6EjnEYEEg', 'KIR7tcS5d8A', 'Ft1waA3p2_w', 'wxL4ElboiuA', 'klXj198vY4A', 'a19OpQfwB2w', '9mK93gHFWXs', 'x4im3M9IFcI', 'dg3pza4y2ws', 'LhECDSuXRDs', 'giQ8xEWjnBs', 'mBL9pS6GMdA', 'pcrwTN5OEZY', '0g8lANs6zpQ', '2rVdEhyMR6A', 'oq40SqxnDvM', '3SAxXUIre28', 'SxqyfB83tSo']",The Economist
2008-05-08,2866093,704,45366,['1cda'],1098,XI5frPV58tY,1.014705882352941,Paul Stamets présente 6 manières de changer le monde avec les champignons,2,1,"['t8DjeaU8eMs', 'Fi66wFfOC-4', '7agK0nkiZpA', 'mPqWstVnRjQ', 'lyu7v7nWzfo', 'SgOTaXhbqPQ', '7SWvDHvWXok', 'bIEkqH70C-M', '38IvUSWmRms', 'Mjv8Zj1ABAc', 'DAw_Zzge49c', 'vpTHi7O66pI', 'JI1dwVsPw2E', 'xYemnKEKx0c', 'hBl0cwyn5GY', 'D5zDIVkygcM', 'LHIUcch4ISc', 'lo0X2ZdElQ4', 'Nxn2LlBJDl0', '1Q0un2GPsSQ']",TED
2016-11-08,1242883,1117,34984,['1bdd'],932,_98m4Vod6_8,0.50735294117647,Comment apprendre l'allemand m'a enseigné le lien entre les maths et la poésie | Harry Baker | TEDxV,1,1,"['488ZBeaGo6s', 'wtV5ev6813I', 'VNGFep6rncY', 'd0yGdNEWdn0', 'e4PTvXtz4GM', '7TXEZ4tP06c', '-WLHr1_EVtQ', 'ARWBdfWpDyc', 'xNmf-G81Irs', 'P3fIZuW9P_M', 'MdZAMSyn_As', 'iBMfg4WkKL8', '_tjFwcmHy5M', 'LNHBMFCzznE', 'qS7mBbXxJYA', '5MgBikgcWnY', '8s3bdVxuFBs', 'E27DY3AVA98', '8S0FDjFBj8o']",TEDx Talks
2018-03-14,1060360,1231,25396,['1bbc'],1076,hutT5j6G-Kw,0.50735294117647,Todo lo que sabes sobre nutrición puede ser mentira. | Aitor Sánchez | TEDxMalagueta,1,1,"['BfF_I5OAL0Y', 'uDrxpiI7gXM', 'YlI-e4QJWG0', 'sOEC5d5GDnA', 'd2tLwj6NXlk', 'd0yGdNEWdn0', 'iVZOAq4OO-U', 'Z7fp33y9z5g', '8nKCA9h-7BA', 'HHwdVsLifsQ', 'plQVuTc-T7k', 'Veh7aIhSm_M', '4JDu69Jy41Y', 'CjuRJo6WYpM', 'X5LIWAJJNcY', 'HLIJkmy3vy8', 'KYgGBSi4B28', 'rNwnEwlsNSA', 'KoEbM-fnEyU']",TEDx Talks
2015-09-16,8069157,5390,275105,['1ddb'],427,zR3Igc3Rhfg,0.50735294117647,To Scale: The Solar System,1,1,"['uF14sGoymW0', 'GoW8Tf7hTGA', 'uD4izuDMUQA', 'yDiD8F9ItX0', 'DwgMjr-Qu1Y', 'MlOjSQeO1Dg', 'IpKqCu6RcdI', 'SUelbSa-OkA', '0T--WC4D1C0', 'MTY1Kje0yLg', 'Iy7NzjCmUf0', 'yuD34tEpRFw', 'u23vZsJbrjE', '39VKA8vPXGg', 'AC7yFDb1zOA', 'iVpXrbZ4bnU', 'sNhhvQGsMEc', '2lR7s1Y6Zig', 'ZL4yYHdDSWs', 'kIID5FDi2JQ']",To Scale:
